#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
212368421,0.0727558968545686,0.073211226238068,0.716692189892802,,0.00330507305582377,0.258237,0.71,1,2930521,2930053,468,0.67,0.779651,2,2930132
151737261,0.0563125678875204,0.0513174370634704,0.690658499234303,,0.00489999257239264,0.0345152,0.03,1,1933169,1932718,451,0.02,0.0147935,1,1932758
281415601,0.0859146546053567,0.106721447549049,0.781010719754977,,0.0039606124592808,0.051581,0.93,1,3940829,3940319,510,0.91,0.921939,2,3940370
3543501,0.00333446439708299,0.00962564426361511,0.650842266462481,,0.202013942680093,0.0995578,0.04,1,43800,43375,425,0.07,0.068592,1,43385
314397641,0.0845126410591306,0.089614098066411,0.721286370597243,,0.00349659921691797,0.406126,0.97,1,4314124,4313653,471,0.94,0.947627,2,4313702
30818601,0.0656292474129286,0.0450817811295054,0.70750382848392,,0.00462676273038846,0.0462801,0.03,1,214474,214012,462,0.02,0.0152593,1,214063
332654621,0.0905481615159034,0.0498341675209552,0.739663093415008,,0.00374383243317806,0.058653,0.07,1,4387986,4387503,483,0.08,0.0707773,1,4387572
275556941,0.0480322334212277,0.0479113975687362,0.647779479326187,,0.00478221194147045,0.0495229,0.05,1,3610094,3609671,423,0.05,0.0486615,1,3609717
267103821,0.0676460162228663,0.0622097044812015,0.704441041347626,,0.00443311439576414,0.923163,0.77,2,3674791,3674331,460,0.77,0.771302,2,3674395
243807781,0.0418348255160399,0.0525678316915622,0.64624808575804,,0.00476226351028724,0.0616698,0.01,1,3187891,3187469,422,0.01,0.0263166,1,3187500
3578441,0.0231749275392539,0.0244055748090709,0.64624808575804,,0.204027885360186,0.000779546,0.02,1,43963,43541,422,0,0.0000257973,1,43551
283770901,0.166284569320622,0.0437850952960331,0.843797856049005,,0.00366021879609096,0.0713101,0.07,1,3725484,3724933,551,0.04,0.0371431,1,3725072
11097041,0.00415027098139053,0.0010682520369904,0.655436447166922,,0.636250968241673,0.266544,0.11,1,68817,68389,428,0,0.0000366586,1,68399
302301221,0.0509721777273959,0.101863354037267,0.656967840735069,,0.00253684623791687,0.064396,0.05,1,3960774,3960345,429,0.02,0.0229588,1,3960363
255215041,0.147894799697456,0.158620451135287,0.735068912710567,,0.00294897233746803,0.0647983,1,1,3517537,3517057,480,0.86,0.916,2,3517093
161040061,0.0767232767232767,0.0687936973016307,0.704441041347626,,0.00455312330889297,0.930303,0.81,2,2283213,2282753,460,0.77,0.770021,2,2282765
30836121,0.0607189774172696,0.0487435750999429,0.699846860643185,,0.00465732202922233,0.0252859,0.07,1,214651,214194,457,0.02,0.0203282,1,214240
164919601,0.0740794310054272,0.0779128874006335,0.701378254211332,,0.00344566705219486,0.0358355,0.07,1,2107321,2106863,458,0.04,0.0371074,1,2106909
47246521,0.141299687030237,0.154434555586692,0.750382848392037,,0.00217416678161773,0.21194,0.03,1,442833,442343,490,0.04,0.0434607,1,442421
156948001,0.0832338439549066,0.0645326007144099,0.728943338437979,,0.00306165975191791,0.224304,0.03,1,1998310,1997834,476,0.02,0.0371184,1,1997899
8420501,0.00528971976789814,0.0038877695442888,0.656967840735069,,0.482571649883811,0.00938725,0,1,60078,59649,429,0,0.000000187874,1,59659
327217581,0.0676132216929181,0.0653591026955316,0.699846860643185,,0.00371868467684603,0.0635804,0.01,1,4305402,4304945,457,0.04,0.0364754,1,4304990
266404201,0.122666707106935,0.119804122577693,0.742725880551302,,0.00281421431830481,0.0212216,0.01,1,3488511,3488026,485,0.04,0.0372801,1,3488099
320917681,0.103426933597712,0.102811525623335,0.64624808575804,,0.00391795677132519,0.0324152,0.11,1,4218572,4218150,422,0.01,0.0156966,1,4218207
248784921,0.118601133212139,0.117221392567158,0.652373660030628,,0.00256496503719109,0.013303,0.01,1,3250369,3249943,426,0.05,0.068439,1,3250020
341197081,0.0525368369770647,0.0533973488086666,0.647779479326187,,0.00411383338815615,0.0808651,0,1,4519539,4519116,423,0.01,0.0221383,1,4519146
7924601,0.00856128691043302,0.0151671094778139,0.64624808575804,,0.453911696359411,0.000980032,0.12,1,58400,57978,422,0,0.0000000013291,1,57988
111270401,0.0654256559379899,0.0617764117044032,0.735068912710567,,0.00483844954001889,0.0395979,0.94,1,1446364,1445884,480,0.84,0.903631,2,1445934
1292541,0.00407706145846563,0.00178210499058213,0.653905053598775,,0.073431448489543,0.00123968,0.02,1,36436,36009,427,0,0.0000198138,1,36019
296905781,0.0682854147749783,0.0652120704761432,0.704441041347626,,0.00381301529026028,0.928034,0.77,2,3909919,3909459,460,0.77,0.7739,2,3909493
298949061,0.0676221311894936,0.0631412041388949,0.647779479326187,,0.00419405154759505,0.0487974,0.05,1,3917340,3916917,423,0.05,0.0441249,1,3916964
283330301,0.0891846294123334,0.0823140991305767,0.704441041347626,,0.00331133346773766,0.943741,0.77,2,3882394,3881934,460,0.77,0.771572,2,3881946
186508581,0.113173354160071,0.105334839718918,0.705972434915773,,0.00354540920811095,0.922012,0.79,2,2527862,2527401,461,0.79,0.792642,2,2527413
220560201,0.0521004612086206,0.0598105430437266,0.681470137825421,,0.00338348736776206,0.0381506,0.05,1,2862599,2862154,445,0.02,0.0181392,1,2862188
109671001,0.114727018711838,0.112874098563022,0.787136294027565,,0.00280084462506499,0.936184,0.73,2,1330224,1329710,514,0.76,0.752646,2,1329776
318372901,0.0623787976729153,0.0550436130551841,0.699846860643185,,0.00283479940154706,0.0672138,0.03,1,4179862,4179405,457,0.06,0.0566834,1,4179449
134714801,0.0731869648378187,0.0864263898890075,0.751914241960184,,0.00347389196014558,0.923638,0.75,2,1923143,1922652,491,0.78,0.779307,2,1922694
335809681,0.0652715406036089,0.0621776021510335,0.649310872894334,,0.00293730038305232,0.0427009,0.05,1,4442091,4441667,424,0.01,0.029456,1,4441760
8319601,0.00508927505132439,0.00523393908006428,0.649310872894334,,0.476839659178931,0.000000622046,0.16,1,59696,59272,424,0,5.06119E-15,1,59282
56884421,0.127881795623731,0.0525213631252417,0.880551301684533,,0.00333754231083476,0.0759584,1,1,786312,785737,575,0.94,0.9472,2,785855
