ack_ewma(ms),classes,freq,,,
32.1042,502.4,0,,,
32.0417,502.42,0,,,
65.6167,502.44,0,,,
41.8467,502.46,0,,,
44.9387,502.48,0,,,
38.9755,502.5,0,,,
32.3902,502.52,0,,,
30.9561,502.54,0,,,
27.3824,502.56,0,,,
28.953,502.58,0,,,
28.9812,502.6,0,,,
19.9925,502.62,0,,,
31.397,502.64,0,,,
32.3588,502.66,0,,,
63.9435,502.68,0,,,
41.1774,502.7,0,,,
44.671,502.72,0,,,
38.8684,502.74,0,,,
32.3474,502.76,0,,,
30.9389,502.78,0,,,
27.9756,502.8,0,,,
19.6464,502.82,0,,,
32.4586,502.84,0,,,
32.7834,502.86,0,,,
62.9134,502.88,0,,,
40.7653,502.9,0,,,
45.1061,502.92,0,,,
38.4425,502.94,0,,,
33.977,502.96,0,,,
30.3908,502.98,0,,,
31.3563,503,0,,,
32.3425,503.02,0,,,
25.537,503.04,0,,,
17.4148,503.06,0,,,
31.5659,503.08,0,,,
33.6264,503.1,0,,,
62.0505,503.12,0,,,
39.8202,503.14,0,,,
17.1281,503.16,0,,,
35.6512,503.18,0,,,
35.2605,503.2,0,,,
32.7042,503.22,0,,,
30.4817,503.24,0,,,
31.9927,503.26,0,,,
33.1971,503.28,0,,,
29.7246,503.3,0,,,
32.2898,503.32,0,,,
62.1159,503.34,0,,,
39.8464,503.36,0,,,
17.1385,503.38,0,,,
35.6554,503.4,0,,,
35.2622,503.42,0,,,
32.1049,503.44,0,,,
31.4419,503.46,0,,,
33.5768,503.48,0,,,
33.2307,503.5,0,,,
31.1675,503.52,0,,,
61.667,503.54,0,,,
39.6668,503.56,0,,,
17.0667,503.58,0,,,
35.0267,503.6,0,,,
35.0107,503.62,0,,,
32.6043,503.64,0,,,
32.8417,503.66,0,,,
60.7376,503.68,0,,,
39.295,503.7,0,,,
16.918,503.72,0,,,
36.1672,503.74,0,,,
36.0669,503.76,0,,,
32.4268,503.78,0,,,
33.9707,503.8,0,,,
18.524,503.82,0,,,
29.0096,503.84,0,,,
27.8038,503.86,0,,,
57.3215,503.88,0,,,
55.8833,503.9,0,,,
38.5533,503.92,0,,,
16.6213,503.94,0,,,
33.0485,503.96,0,,,
34.8194,503.98,0,,,
15.1278,504,0,,,
24.6511,504.02,0,,,
20.543,504.04,0,,,
16.6936,504.06,0,,,
26.453,504.08,0,,,
32.1812,504.1,0,,,
35.6725,504.12,0,,,
30.6322,504.14,0,,,
21.8529,504.16,0,,,
30.9412,504.18,0,,,
41.2202,504.2,0,,,
17.6881,504.22,0,,,
34.0752,504.24,0,,,
35.2301,504.26,0,,,
15.292,504.28,0,,,
28.9168,504.3,0,,,
34.3667,504.32,0,,,
36.5467,504.34,0,,,
15.8187,504.36,0,,,
28.5275,504.38,0,,,
28.211,504.4,0,,,
21.4844,504.42,0,,,
19.8498,504.44,0,,,
32.9757,504.46,0,,,
26.9903,504.48,0,,,
28.7961,504.5,0,,,
28.9184,504.52,0,,,
28.9674,504.54,0,,,
24.187,504.56,0,,,
21.0748,504.58,0,,,
28.2299,504.6,0,,,
26.292,504.62,0,,,
22.5168,504.64,0,,,
24.6067,504.66,0,,,
14.6427,504.68,0,,,
19.0571,504.7,0,,,
30.4228,504.72,0,,,
39.7691,504.74,0,,,
31.0831,504.76,0,,,
25.0332,504.78,0,,,
28.6133,504.8,0,,,
28.2453,504.82,0,,,
30.4981,504.84,0,,,
25.3993,504.86,0,,,
20.9597,504.88,0,,,
27.5839,504.9,0,,,
26.0336,504.92,0,,,
21.2134,504.94,0,,,
25.2854,504.96,0,,,
18.6857,504.98,0,,,
32.6743,505,0,,,
38.8697,505.02,0,,,
31.1479,505.04,0,,,
28.6592,505.06,0,,,
24.0637,505.08,0,,,
28.2255,505.1,0,,,
30.4902,505.12,0,,,
28.9961,505.14,0,,,
25.3984,505.16,0,,,
20.9594,505.18,0,,,
29.3837,505.2,0,,,
26.1535,505.22,0,,,
20.6614,505.24,0,,,
25.6646,505.26,0,,,
13.8658,505.28,0,,,
17.5463,505.3,0,,,
23.3272,505.32,0,,,
28.2529,505.34,0,,,
25.7012,505.36,0,,,
21.6805,505.38,0,,,
29.6722,505.4,0,,,
26.2689,505.42,0,,,
20.7076,505.44,0,,,
26.283,505.46,0,,,
14.1132,505.48,0,,,
18.2453,505.5,0,,,
8.49811,505.52,0,,,
30.9992,505.54,0,,,
26.4804,505.56,0,,,
14.1922,505.58,0,,,
19.4769,505.6,0,,,
8.99075,505.62,0,,,
31.7963,505.64,0,,,
24.8805,505.66,0,,,
24.9522,505.68,0,,,
22.5809,505.7,0,,,
32.517,505.72,0,,,
43.6068,505.74,0,,,
33.0427,505.76,0,,,
28.8171,505.78,0,,,
25.8281,505.8,0,,,
26.5313,505.82,0,,,
22.6125,505.84,0,,,
30.645,505.86,0,,,
27.258,505.88,0,,,
26.7351,505.9,0,,,
26.294,505.92,0,,,
22.5176,505.94,0,,,
22.7291,505.96,0,,,
23.9785,505.98,0,,,
25.7914,506,0,,,
313.615,506.02,0,,,
160.846,506.04,0,,,
65.6953,506.06,0,,,
65.9807,506.08,0,,,
46.7923,506.1,0,,,
47.5169,506.12,0,,,
38.8068,506.14,0,,,
36.5227,506.16,0,,,
42.8091,506.18,0,,,
39.3236,506.2,0,,,
33.7295,506.22,0,,,
39.2918,506.24,0,,,
36.1167,506.26,0,,,
69.6467,506.28,0,,,
39.9949,506.3,0,,,
33.398,506.32,0,,,
40.9592,506.34,0,,,
36.7837,506.36,0,,,
40.699,506.38,0,,,
33.0796,506.4,0,,,
41.4318,506.42,0,,,
48.5567,506.44,0,,,
35.3472,506.46,0,,,
38.8969,506.48,0,,,
48.9026,506.5,0,,,
38.761,506.52,0,,,
32.3363,506.54,0,,,
31.8138,506.56,0,,,
29.5255,506.58,0,,,
29.8102,506.6,0,,,
29.9241,506.62,0,,,
34.7696,506.64,0,,,
45.1079,506.66,0,,,
36.6431,506.68,0,,,
49.3976,506.7,0,,,
32.959,506.72,0,,,
28.7836,506.74,0,,,
28.3134,506.76,0,,,
41.3309,506.78,0,,,
36.9324,506.8,0,,,
37.9557,506.82,0,,,
38.5823,506.84,0,,,
53.2329,506.86,0,,,
35.8149,506.88,0,,,
29.0449,506.9,0,,,
34.4521,506.92,0,,,
26.5476,506.94,0,,,
27.7676,506.96,0,,,
28.6828,506.98,0,,,
33.0731,507,0,,,
31.8293,507.02,0,,,
28.9317,507.04,0,,,
28.3727,507.06,0,,,
31.7491,507.08,0,,,
29.4996,507.1,0,,,
29.1999,507.12,0,,,
31.4799,507.14,0,,,
26.992,507.16,0,,,
26.9968,507.18,0,,,
20.9987,507.2,0,,,
9.59949,507.22,0,,,
20.0398,507.24,0,,,
22.4159,507.26,0,,,
28.7664,507.28,0,,,
25.3065,507.3,0,,,
34.1226,507.32,0,,,
33.449,507.34,0,,,
27.1796,507.36,0,,,
27.6718,507.38,0,,,
32.0687,507.4,0,,,
27.8275,507.42,0,,,
30.331,507.44,0,,,
9.60339,507.46,0,,,
21.2414,507.48,0,,,
22.2965,507.5,0,,,
26.9186,507.52,0,,,
25.7674,507.54,0,,,
34.307,507.56,0,,,
26.7291,507.58,0,,,
31.1567,507.6,0,,,
28.6627,507.62,0,,,
30.6651,507.64,0,,,
33.866,507.66,0,,,
26.7464,507.68,0,,,
27.4986,507.7,0,,,
22.3994,507.72,0,,,
10.1598,507.74,0,,,
20.8639,507.76,0,,,
22.7456,507.78,0,,,
25.8982,507.8,0,,,
24.7593,507.82,0,,,
28.6616,507.84,0,,,
31.8646,507.86,0,,,
34.9459,507.88,0,,,
33.3236,507.9,0,,,
30.1294,507.92,0,,,
31.8518,507.94,0,,,
24.2336,507.96,0,,,
31.2767,507.98,0,,,
29.9107,508,0,,,
32.9643,508.02,0,,,
58.4814,508.04,0,,,
63.5432,508.06,0,,,
67.6358,508.08,0,,,
35.9017,508.1,0,,,
35.9607,508.12,0,,,
52.1843,508.14,0,,,
57.4737,508.16,0,,,
34.9792,508.18,0,,,
52.9917,508.2,0,,,
57.7967,508.22,0,,,
32.0993,508.24,0,,,
33.8397,508.26,0,,,
32.4286,508.28,0,,,
51.3714,508.3,0,,,
21.7486,508.32,0,,,
47.6994,508.34,0,,,
29.9088,508.36,0,,,
31.1635,508.38,0,,,
58.6654,508.4,0,,,
39.9833,508.42,0,,,
34.5933,508.44,0,,,
64.187,508.46,0,,,
43.1295,508.48,0,,,
36.4518,508.5,0,,,
54.746,508.52,0,,,
36.2984,508.54,0,,,
34.9194,508.56,0,,,
27.31,508.58,0,,,
32.524,508.6,0,,,
42.7746,508.62,0,,,
36.2439,508.64,0,,,
36.6976,508.66,0,,,
31.479,508.68,0,,,
31.1916,508.7,0,,,
25.0766,508.72,0,,,
34.9812,508.74,0,,,
39.3339,508.76,0,,,
35.4534,508.78,0,,,
33.3814,508.8,0,,,
31.3525,508.82,0,,,
13.5746,508.84,0,,,
38.4048,508.86,0,,,
36.9619,508.88,0,,,
35.1848,508.9,0,,,
37.4739,508.92,0,,,
34.7896,508.94,0,,,
33.1158,508.96,0,,,
27.1514,508.98,0,,,
32.4606,509,0,,,
14.1842,509.02,0,,,
40.4737,509.04,0,,,
32.9895,509.06,0,,,
38.9958,509.08,0,,,
32.1427,509.1,0,,,
29.0571,509.12,0,,,
31.4228,509.14,0,,,
34.6867,509.16,0,,,
35.4163,509.18,0,,,
33.3866,509.2,0,,,
14.5546,509.22,0,,,
44.2219,509.24,0,,,
38.0887,509.26,0,,,
16.4355,509.28,0,,,
37.7667,509.3,0,,,
34.5592,509.32,0,,,
29.9305,509.34,0,,,
28.5697,509.36,0,,,
25.8279,509.38,0,,,
28.581,509.4,0,,,
35.4324,509.42,0,,,
25.573,509.44,0,,,
27.0292,509.46,0,,,
31.2117,509.48,0,,,
22.6847,509.5,0,,,
31.2739,509.52,0,,,
36.3215,509.54,0,,,
26.912,509.56,0,,,
28.8152,509.58,0,,,
28.6631,509.6,0,,,
21.0652,509.62,0,,,
30.4904,509.64,0,,,
17.1525,509.66,0,,,
22.7844,509.68,0,,,
26.0136,509.7,0,,,
28.678,509.72,0,,,
16.2712,509.74,0,,,
31.1085,509.76,0,,,
31.8058,509.78,0,,,
34.9223,509.8,0,,,
32.5689,509.82,0,,,
17.8276,509.84,0,,,
19.765,509.86,0,,,
28.306,509.88,0,,,
18.5224,509.9,0,,,
33.5036,509.92,0,,,
326.225,509.94,0,,,
67.2704,509.96,0,,,
55.1082,509.98,0,,,
51.4433,510,0,,,
60.7773,510.02,0,,,
45.3109,510.04,0,,,
33.1244,510.06,0,,,
36.6497,510.08,0,,,
43.4599,510.1,0,,,
55.784,510.12,0,,,
48.6902,510.14,0,,,
45.5904,510.16,0,,,
32.0362,510.18,0,,,
36.8145,510.2,0,,,
44.1258,510.22,0,,,
57.8503,510.24,0,,,
54.9401,510.26,0,,,
50.7761,510.28,0,,,
50.9104,510.3,0,,,
52.7642,510.32,0,,,
43.3057,510.34,0,,,
31.1223,510.36,0,,,
36.4489,510.38,0,,,
45.7796,510.4,0,,,
59.1118,510.42,0,,,
54.2447,510.44,0,,,
53.0797,510.46,0,,,
41.6319,510.48,0,,,
30.4527,510.5,0,,,
51.9599,510.52,0,,,
55.584,510.54,0,,,
42.0336,510.56,0,,,
27.6134,510.58,0,,,
35.0454,510.6,0,,,
45.2181,510.62,0,,,
61.8873,510.64,0,,,
44.646,510.66,0,,,
28.6584,510.68,0,,,
59.1497,510.7,0,,,
56.6599,510.72,0,,,
68.2952,510.74,0,,,
33.8905,510.76,0,,,
33.9562,510.78,0,,,
52.3898,510.8,0,,,
29.3559,510.82,0,,,
32.1424,510.84,0,,,
65.6994,510.86,0,,,
58.0798,510.88,0,,,
53.8319,510.9,0,,,
37.7328,510.92,0,,,
55.3572,510.94,0,,,
30.5429,510.96,0,,,
32.0172,510.98,0,,,
32.0069,511,0,,,
14.0027,511.02,0,,,
57.4881,511.04,0,,,
46.8818,511.06,0,,,
33.7824,511.08,0,,,
38.0452,511.1,0,,,
30.8181,511.12,0,,,
33.3709,511.14,0,,,
37.4877,511.16,0,,,
29.3951,511.18,0,,,
26.158,511.2,0,,,
26.6632,511.22,0,,,
28.2705,511.24,0,,,
12.5082,511.26,0,,,
54.3205,511.28,0,,,
42.1282,511.3,0,,,
27.4757,511.32,0,,,
36.1903,511.34,0,,,
28.8761,511.36,0,,,
12.7504,511.38,0,,,
23.1002,511.4,0,,,
33.2401,511.42,0,,,
25.9252,511.44,0,,,
29.5701,511.46,0,,,
25.628,511.48,0,,,
27.0512,511.5,0,,,
28.2205,511.52,0,,,
36.4882,511.54,0,,,
28.9953,511.56,0,,,
12.7981,511.58,0,,,
23.1192,511.6,0,,,
35.0477,511.62,0,,,
59.0191,511.64,0,,,
29.1749,511.66,0,,,
12.8699,511.68,0,,,
23.148,511.7,0,,,
35.0592,511.72,0,,,
58.4237,511.74,0,,,
24.5695,511.76,0,,,
32.746,511.78,0,,,
16.6984,511.8,0,,,
33.0607,511.82,0,,,
34.2519,511.84,0,,,
30.8944,511.86,0,,,
29.7578,511.88,0,,,
33.6812,511.9,0,,,
24.8725,511.92,0,,,
18.949,511.94,0,,,
26.1796,511.96,0,,,
26.2687,511.98,0,,,
26.1075,512,0,,,
33.243,512.02,0,,,
30.0972,512.04,0,,,
24.0389,512.06,0,,,
14.4156,512.08,0,,,
29.1662,512.1,0,,,
30.3466,512.12,0,,,
27.1386,512.14,0,,,
28.3347,512.16,0,,,
28.7339,512.18,0,,,
27.0936,512.2,0,,,
23.6083,512.22,0,,,
26.2433,512.24,0,,,
37.4973,512.26,0,,,
35.3989,512.28,0,,,
97.7538,512.3,0,,,
60.1842,512.32,0,,,
74.4737,512.34,0,,,
50.1895,512.36,0,,,
39.2758,512.38,0,,,
48.1103,512.4,0,,,
43.8441,512.42,0,,,
46.9377,512.44,0,,,
67.3751,512.46,0,,,
55.75,512.48,0,,,
71.5,512.5,0,,,
49.6,512.52,0,,,
39.04,512.54,0,,,
48.016,512.56,0,,,
66.601,512.58,0,,,
54.8404,512.6,0,,,
50.6545,512.62,0,,,
39.4618,512.64,0,,,
48.7847,512.66,0,,,
43.2747,512.68,0,,,
61.1099,512.7,0,,,
53.844,512.72,0,,,
73.9331,512.74,0,,,
51.7733,512.76,0,,,
39.9093,512.78,0,,,
44.7426,512.8,0,,,
19.0971,512.82,0,,,
41.7933,512.84,0,,,
52.1173,512.86,0,,,
22.0469,512.88,0,,,
42.4188,512.9,0,,,
46.3675,512.92,0,,,
19.747,512.94,0,,,
51.8611,512.96,0,,,
45.7842,512.98,0,,,
47.7137,513,0,,,
40.6855,513.02,0,,,
35.4742,513.04,0,,,
46.5897,513.06,0,,,
39.6359,513.08,0,,,
28.4543,513.1,0,,,
28.1817,513.12,0,,,
35.2727,513.14,0,,,
30.3091,513.16,0,,,
46.9236,513.18,0,,,
43.3695,513.2,0,,,
47.3478,513.22,0,,,
39.9391,513.24,0,,,
35.7756,513.26,0,,,
47.3103,513.28,0,,,
46.8498,513.3,0,,,
43.3399,513.32,0,,,
48.536,513.34,0,,,
40.4144,513.36,0,,,
35.3658,513.38,0,,,
15.3463,513.4,0,,,
40.9385,513.42,0,,,
38.5754,513.44,0,,,
28.6302,513.46,0,,,
26.4521,513.48,0,,,
35.1808,513.5,0,,,
29.6723,513.52,0,,,
42.4689,513.54,0,,,
42.1876,513.56,0,,,
48.075,513.58,0,,,
42.63,513.6,0,,,
33.852,513.62,0,,,
14.7408,513.64,0,,,
40.6963,513.66,0,,,
37.8785,513.68,0,,,
41.3732,513.7,0,,,
47.5397,513.72,0,,,
42.4159,513.74,0,,,
33.7664,513.76,0,,,
14.7065,513.78,0,,,
41.8826,513.8,0,,,
38.953,513.82,0,,,
40.6672,513.84,0,,,
33.0669,513.86,0,,,
14.4268,513.88,0,,,
43.5707,513.9,0,,,
40.8283,513.92,0,,,
29.5313,513.94,0,,,
40.5802,513.96,0,,,
40.2321,513.98,0,,,
43.2199,514,0,,,
42.488,514.02,0,,,
39.7952,514.04,0,,,
31.5181,514.06,0,,,
13.8072,514.08,0,,,
46.3229,514.1,0,,,
43.7292,514.12,0,,,
20.6767,514.14,0,,,
23.8707,514.16,0,,,
38.3483,514.18,0,,,
30.9393,514.2,0,,,
18.5405,514.22,0,,,
21.2162,514.24,0,,,
24.0865,514.26,0,,,
39.0346,514.28,0,,,
46.8297,514.3,0,,,
29.2826,514.32,0,,,
56.6661,514.34,0,,,
30.6026,514.36,0,,,
27.8411,514.38,0,,,
33.8598,514.4,0,,,
35.5708,514.42,0,,,
29.8283,514.44,0,,,
31.1313,514.46,0,,,
34.6525,514.48,0,,,
27.061,514.5,0,,,
25.2244,514.52,0,,,
11.2898,514.54,0,,,
27.3159,514.56,0,,,
27.1264,514.58,0,,,
195.087,514.6,0,,,
72.1339,514.62,0,,,
68.4536,514.64,0,,,
65.1814,514.66,0,,,
65.0726,514.68,0,,,
39.829,514.7,0,,,
25.5316,514.72,0,,,
30.0126,514.74,0,,,
50.4051,514.76,0,,,
74.762,514.78,0,,,
70.1048,514.8,0,,,
65.9368,514.82,0,,,
39.5747,514.84,0,,,
26.6299,514.86,0,,,
29.252,514.88,0,,,
50.7008,514.9,0,,,
77.2803,514.92,0,,,
67.5121,514.94,0,,,
68.4049,514.96,0,,,
65.1619,514.98,0,,,
38.6648,515,0,,,
26.2659,515.02,0,,,
30.3064,515.04,0,,,
49.3225,515.06,0,,,
76.729,515.08,0,,,
31.8916,515.1,0,,,
48.7566,515.12,0,,,
61.5027,515.14,0,,,
62.4011,515.16,0,,,
76.3974,515.18,0,,,
31.759,515.2,0,,,
48.1036,515.22,0,,,
61.8414,515.24,0,,,
64.3366,515.26,0,,,
37.7346,515.28,0,,,
26.4939,515.3,0,,,
32.1975,515.32,0,,,
49.479,515.34,0,,,
32.0662,515.36,0,,,
50.0265,515.38,0,,,
75.8106,515.4,0,,,
31.5242,515.42,0,,,
49.8097,515.44,0,,,
76.1852,515.46,0,,,
31.6741,515.48,0,,,
51.6696,515.5,0,,,
60.8678,515.52,0,,,
25.5471,515.54,0,,,
34.1302,515.56,0,,,
24.4521,515.58,0,,,
32.5808,515.6,0,,,
53.8323,515.62,0,,,
78.5329,515.64,0,,,
32.6132,515.66,0,,,
57.4077,515.68,0,,,
35.5631,515.7,0,,,
25.0252,515.72,0,,,
42.2492,515.74,0,,,
31.5846,515.76,0,,,
24.6339,515.78,0,,,
58.9014,515.8,0,,,
42.7606,515.82,0,,,
41.1042,515.84,0,,,
31.8867,515.86,0,,,
24.5715,515.88,0,,,
28.4286,515.9,0,,,
12.5714,515.92,0,,,
47.0286,515.94,0,,,
38.6114,515.96,0,,,
52.0791,515.98,0,,,
31.6317,516,0,,,
30.6527,516.02,0,,,
42.2611,516.04,0,,,
39.7138,516.06,0,,,
41.6855,516.08,0,,,
56.8742,516.1,0,,,
54.5497,516.12,0,,,
32.6199,516.14,0,,,
31.0479,516.16,0,,,
44.2192,516.18,0,,,
32.0877,516.2,0,,,
27.2351,516.22,0,,,
31.894,516.24,0,,,
13.9576,516.26,0,,,
51.183,516.28,0,,,
32.6496,516.3,0,,,
31.0598,516.32,0,,,
32.0896,516.34,0,,,
28.4358,516.36,0,,,
31.7743,516.38,0,,,
13.9097,516.4,0,,,
41.3169,516.42,0,,,
41.3594,516.44,0,,,
35.1438,516.46,0,,,
32.0575,516.48,0,,,
45.9292,516.5,0,,,
43.5717,516.52,0,,,
32.4287,516.54,0,,,
28.2114,516.56,0,,,
31.6846,516.58,0,,,
25.8738,516.6,0,,,
35.3398,516.62,0,,,
32.1359,516.64,0,,,
26.6544,516.66,0,,,
31.6617,516.68,0,,,
43.2647,516.7,0,,,
18.5059,516.72,0,,,
32.0024,516.74,0,,,
30.2009,516.76,0,,,
33.6804,516.78,0,,,
29.0722,516.8,0,,,
26.0289,516.82,0,,,
30.8115,516.84,0,,,
27.9246,516.86,0,,,
30.8096,516.88,0,,,
34.5238,516.9,0,,,
28.8095,516.92,0,,,
25.9238,516.94,0,,,
30.1695,516.96,0,,,
30.6024,516.98,0,,,
35.1364,517,0,,,
28.4546,517.02,0,,,
25.7818,517.04,0,,,
30.7127,517.06,0,,,
29.6851,517.08,0,,,
29.274,517.1,0,,,
36.9096,517.12,0,,,
33.3638,517.14,0,,,
27.7455,517.16,0,,,
31.4982,517.18,0,,,
43.7993,517.2,0,,,
18.7197,517.22,0,,,
32.0879,517.24,0,,,
33.7109,517.26,0,,,
28.4844,517.28,0,,,
12.5937,517.3,0,,,
32.8706,517.32,0,,,
30.5482,517.34,0,,,
29.0193,517.36,0,,,
38.0077,517.38,0,,,
35.3742,517.4,0,,,
28.5497,517.42,0,,,
12.6199,517.44,0,,,
31.448,517.46,0,,,
316.37,517.48,0,,,
196.748,517.5,0,,,
88.8992,517.52,0,,,
72.1597,517.54,0,,,
82.2639,517.56,0,,,
78.5055,517.58,0,,,
54.8022,517.6,0,,,
29.7209,517.62,0,,,
47.8884,517.64,0,,,
58.7553,517.66,0,,,
82.3609,517.68,0,,,
77.9443,517.7,0,,,
54.5777,517.72,0,,,
29.0311,517.74,0,,,
48.8124,517.76,0,,,
60.325,517.78,0,,,
25.33,517.8,0,,,
58.132,517.82,0,,,
74.8528,517.84,0,,,
74.3411,517.86,0,,,
53.1364,517.88,0,,,
28.4546,517.9,0,,,
50.9818,517.92,0,,,
25.1971,517.94,0,,,
51.9858,517.96,0,,,
27.9943,517.98,0,,,
51.9977,518,0,,,
60.3991,518.02,0,,,
74.0175,518.04,0,,,
77.007,518.06,0,,,
54.2028,518.08,0,,,
28.8811,518.1,0,,,
51.1525,518.12,0,,,
58.861,518.14,0,,,
24.7444,518.16,0,,,
60.8978,518.18,0,,,
77.7836,518.2,0,,,
50.4697,518.22,0,,,
63.9879,518.24,0,,,
80.1272,518.26,0,,,
53.0118,518.28,0,,,
44.6047,518.3,0,,,
70.4102,518.32,0,,,
59.7891,518.34,0,,,
44.9156,518.36,0,,,
31.1663,518.38,0,,,
29.8665,518.4,0,,,
33.6826,518.42,0,,,
35.2692,518.44,0,,,
49.3692,518.46,0,,,
28.5951,518.48,0,,,
31.2381,518.5,0,,,
30.4952,518.52,0,,,
32.5981,518.54,0,,,
31.6392,518.56,0,,,
27.6557,518.58,0,,,
27.2623,518.6,0,,,
39.7049,518.62,0,,,
64.482,518.64,0,,,
49.1928,518.66,0,,,
34.0771,518.68,0,,,
26.2308,518.7,0,,,
27.8923,518.72,0,,,
30.3569,518.74,0,,,
30.1428,518.76,0,,,
32.4571,518.78,0,,,
32.1828,518.8,0,,,
27.8731,518.82,0,,,
27.9493,518.84,0,,,
39.3797,518.86,0,,,
65.9038,518.88,0,,,
27.5615,518.9,0,,,
33.8246,518.92,0,,,
27.3298,518.94,0,,,
24.1319,518.96,0,,,
27.6528,518.98,0,,,
29.6611,519,0,,,
29.8644,519.02,0,,,
67.6424,519.04,0,,,
29.8896,519.06,0,,,
35.9558,519.08,0,,,
27.5823,519.1,0,,,
24.2329,519.12,0,,,
28.7597,519.14,0,,,
33.1039,519.16,0,,,
45.6415,519.18,0,,,
163.897,519.2,0,,,
68.7222,519.22,0,,,
41.8889,519.24,0,,,
49.7555,519.26,0,,,
68.5022,519.28,0,,,
121.001,519.3,0,,,
39.5921,519.32,0,,,
17.0368,519.34,0,,,
120.85,519.36,0,,,
80.1401,519.38,0,,,
64.4561,519.4,0,,,
64.1291,519.42,0,,,
39.4516,519.44,0,,,
16.9807,519.46,0,,,
118.807,519.48,0,,,
70.9212,519.5,0,,,
29.5685,519.52,0,,,
110.605,519.54,0,,,
39.7774,519.56,0,,,
71.4978,519.58,0,,,
37.3596,519.6,0,,,
25.1439,519.62,0,,,
19.0575,519.64,0,,,
59.223,519.66,0,,,
37.4892,519.68,0,,,
37.3544,519.7,0,,,
23.9418,519.72,0,,,
18.5767,519.74,0,,,
32.1361,519.76,0,,,
30.3206,519.78,0,,,
59.3026,519.8,0,,,
48.1284,519.82,0,,,
32.4514,519.84,0,,,
28.5805,519.86,0,,,
30.6322,519.88,0,,,
27.2529,519.9,0,,,
30.7012,519.92,0,,,
26.0805,519.94,0,,,
59.862,519.96,0,,,
70.1448,519.98,0,,,
90.3443,520,0,,,
35.1588,520.02,0,,,
59.6635,520.04,0,,,
35.3184,520.06,0,,,
36.3273,520.08,0,,,
34.3309,520.1,0,,,
26.3324,520.12,0,,,
27.333,520.14,0,,,
30.1332,520.16,0,,,
51.6533,520.18,0,,,
39.8613,520.2,0,,,
39.3445,520.22,0,,,
34.9378,520.24,0,,,
36.7751,520.26,0,,,
33.31,520.28,0,,,
33.124,520.3,0,,,
37.2496,520.32,0,,,
34.6998,520.34,0,,,
24.6799,520.36,0,,,
26.672,520.38,0,,,
29.8688,520.4,0,,,
50.9475,520.42,0,,,
41.379,520.44,0,,,
38.7516,520.46,0,,,
34.1006,520.48,0,,,
37.6403,520.5,0,,,
16.2561,520.52,0,,,
24.5024,520.54,0,,,
29.001,520.56,0,,,
35.6004,520.58,0,,,
36.4402,520.6,0,,,
25.9761,520.62,0,,,
25.3904,520.64,0,,,
27.5562,520.66,0,,,
50.6225,520.68,0,,,
41.849,520.7,0,,,
39.5396,520.72,0,,,
32.6158,520.74,0,,,
37.6463,520.76,0,,,
16.2585,520.78,0,,,
25.7034,520.8,0,,,
27.6814,520.82,0,,,
35.6725,520.84,0,,,
37.069,520.86,0,,,
26.2276,520.88,0,,,
25.491,520.9,0,,,
26.3964,520.92,0,,,
50.1586,520.94,0,,,
41.6634,520.96,0,,,
39.4654,520.98,0,,,
32.5861,521,0,,,
37.6345,521.02,0,,,
16.2538,521.04,0,,,
26.3015,521.06,0,,,
28.5206,521.08,0,,,
34.8082,521.1,0,,,
36.7233,521.12,0,,,
25.4893,521.14,0,,,
25.7957,521.16,0,,,
26.5183,521.18,0,,,
49.6073,521.2,0,,,
42.0429,521.22,0,,,
39.6172,521.24,0,,,
32.6469,521.26,0,,,
37.0587,521.28,0,,,
16.0235,521.3,0,,,
26.2094,521.32,0,,,
29.6838,521.34,0,,,
34.6735,521.36,0,,,
36.0694,521.38,0,,,
26.4278,521.4,0,,,
26.7711,521.42,0,,,
26.9084,521.44,0,,,
42.4654,521.46,0,,,
38.5861,521.48,0,,,
32.8345,521.5,0,,,
36.5338,521.52,0,,,
15.8135,521.54,0,,,
26.1254,521.56,0,,,
29.6502,521.58,0,,,
13.0601,521.6,0,,,
28.624,521.62,0,,,
15.5801,521.64,0,,,
26.032,521.66,0,,,
28.4128,521.68,0,,,
12.5651,521.7,0,,,
29.026,521.72,0,,,
35.6104,521.74,0,,,
32.9301,521.76,0,,,
35.972,521.78,0,,,
29.466,521.8,0,,,
29.7864,521.82,0,,,
13.1146,521.84,0,,,
43.0747,521.86,0,,,
41.2299,521.88,0,,,
34.492,521.9,0,,,
30.3806,521.92,0,,,
33.0578,521.94,0,,,
26.2766,521.96,0,,,
20.1106,521.98,0,,,
16.4443,522,0,,,
27.2974,522.02,0,,,
30.7189,522.04,0,,,
25.0357,522.06,0,,,
27.4143,522.08,0,,,
169.379,522.1,0,,,
38.2267,522.12,0,,,
32.0907,522.14,0,,,
57.31,522.16,0,,,
68.3917,522.18,0,,,
62.7567,522.2,0,,,
58.7027,522.22,0,,,
56.0755,522.24,0,,,
36.3321,522.26,0,,,
43.9328,522.28,0,,,
60.7731,522.3,0,,,
25.5093,522.32,0,,,
52.2037,522.34,0,,,
48.4815,522.36,0,,,
35.5926,522.38,0,,,
49.9748,522.4,0,,,
60.6122,522.42,0,,,
25.4449,522.44,0,,,
51.5779,522.46,0,,,
48.8312,522.48,0,,,
37.5325,522.5,0,,,
40.213,522.52,0,,,
50.2209,522.54,0,,,
48.8883,522.56,0,,,
