#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),rtt_ratio_real,ack_ewma,send_ack_ewma_norm,rtt_ratio_norm,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
10776261,1463.88,1461.59,1464,1460,2.27329192546584,0.791684468408443,0.781820515975116,0.792207792207792,0.710513,0,2,11271706,11270242,1464
10777721,1509.59,1463.88,1512,1460,2.34782608695652,0.816405003596402,0.783045462082836,0.818181818181818,0.758205,0,2,11273218,11271706,1512
10782101,1658.09,1697.81,1656,1460,2.57142857142857,0.896715646243787,0.908177183907739,0.896103896103896,0.907965,0,2,11278162,11276506,1656
10786481,1845.53,1798.51,1848,1460,2.8695652173913,0.998085524074264,0.962042717989591,1,0.93843,0,2,11283586,11281738,1848
10793781,1678.69,1653.85,1680,1460,2.60869565217391,0.907856381856825,0.88466249792722,0.909090909090909,0.914784,0,2,11291986,11290306,1680
10795241,1771.13,1678.69,1776,1460,2.75776397515528,0.957849080889312,0.89794968627472,0.961038961038961,0.947914,0,2,11293762,11291986,1776
10804001,1139.54,1358.88,1128,1460,1.75155279503106,0.61627737186802,0.726879810855483,0.61038961038961,0.470299,0,1,11303338,11302210,1128
10815681,1485.53,1438.62,1488,1460,2.31055900621118,0.803393057050301,0.769533611130427,0.805194805194805,0.724288,0,2,11313970,11312482,1488
10817141,1533.48,1485.53,1536,1460,2.38509316770186,0.829325012033076,0.794626284454952,0.831168831168831,0.787715,0,2,11315506,11313970,1536
10818601,1627.07,1533.48,1632,1460,2.53416149068323,0.879939645335223,0.820275265182111,0.883116883116883,0.789086,0,2,11317138,11315506,1632
10822981,1704.85,1720.91,1704,1460,2.64596273291925,0.922004034460567,0.920533627177756,0.922077922077922,0.933461,0,2,11322154,11320450,1704
10840501,1484.34,1414.73,1488,1460,2.31055900621118,0.802749490284305,0.756754588198794,0.805194805194805,0.7341,0,2,11340010,11338522,1488
10841961,1556.22,1484.34,1560,1460,2.42236024844721,0.84162308620009,0.793989740407709,0.844155844155844,0.75564,0,2,11341570,11340010,1560
10847801,1748.27,1677.42,1752,1460,2.72049689440994,0.94548610923329,0.897270349350351,0.948051948051948,0.927936,0,2,11348194,11346442,1752
10866781,1487.87,1485.41,1488,1460,2.31055900621118,0.804658558085957,0.794562095139264,0.805194805194805,0.717321,0,2,11367274,11365786,1488
10868241,1510.79,1487.87,1512,1460,2.34782608695652,0.817053978486482,0.795877976110876,0.818181818181818,0.796928,0,2,11368786,11367274,1512
10871161,1678.44,1648.74,1680,1460,2.60869565217391,0.907721178754725,0.881929102900822,0.909090909090909,0.906309,0,2,11372122,11370442,1680
10872621,1771.12,1678.44,1776,1460,2.75776397515528,0.957843672765228,0.897815958533702,0.961038961038961,0.908523,0,2,11373898,11372122,1776
10882841,1677.61,1632.14,1680,1460,2.60869565217391,0.907272304455754,0.87304958089726,0.909090909090909,0.901191,0,2,11385850,11384170,1680
10894521,1026.72,926.301,1032,1460,1.60248447204969,0.555262915952344,0.495488560929033,0.558441558441558,0.297054,0,1,11397298,11396266,1032
10898901,1102.51,1074.17,1104,1460,1.71428571428571,0.596251088384972,0.574585310275105,0.597402597402597,0.418131,0,1,11400442,11399338,1104
10900361,1172.33,1102.51,1176,1460,1.82608695652174,0.634010610739453,0.589744686996849,0.636363636363636,0.449253,0,1,11401618,11400442,1176
10901821,1198.62,1172.33,1200,1460,1.86335403726708,0.648228568956286,0.627092170508219,0.649350649350649,0.473701,0,1,11402818,11401618,1200
10910581,1442.16,1483.19,1440,1460,2.2360248447205,0.779938022897997,0.793374592799029,0.779220779220779,0.742148,0,2,11411050,11409610,1440
10916421,1657.02,1676.32,1656,1460,2.57142857142857,0.8961369769668,0.896681947289874,0.896103896103896,0.919623,0,2,11417578,11415922,1656
10929561,1462.67,1437.5,1464,1460,2.27329192546584,0.791030085394279,0.768934510850669,0.792207792207792,0.70954,0,2,11431906,11430442,1464
10931021,1509.53,1462.67,1512,1460,2.34782608695652,0.816372554851899,0.782398219816312,0.818181818181818,0.745816,0,2,11433418,11431906,1512
10932481,1557.48,1509.53,1560,1460,2.42236024844721,0.842304509834674,0.807464147592633,0.844155844155844,0.784326,0,2,11434978,11433418,1560
10936861,1702.61,1676.27,1704,1460,2.64596273291925,0.920792614665751,0.89665520174167,0.922077922077922,0.929317,0,2,11439970,11438266,1704
10945621,1065.9,1253.94,1056,1460,1.63975155279503,0.576451946113452,0.670746254285974,0.571428571428571,0.439092,0,1,11449498,11448442,1056
10958761,1485.48,1437.59,1488,1460,2.31055900621118,0.803366016429881,0.768982652837435,0.805194805194805,0.736093,0,2,11461330,11459842,1488
10960221,1556.27,1485.48,1560,1460,2.42236024844721,0.84165012682051,0.794599538906749,0.844155844155844,0.780437,0,2,11462890,11461330,1560
10964601,1703.75,1699.07,1704,1460,2.64596273291925,0.921409140811327,0.908851171722467,0.922077922077922,0.918988,0,2,11467906,11466202,1704
10966061,1772.39,1703.75,1776,1460,2.75776397515528,0.958530504523896,0.911354555034315,0.961038961038961,0.949595,0,2,11469682,11467906,1776
10983581,1464.95,1483.07,1464,1460,2.27329192546584,0.792263137685431,0.79331040348334,0.792207792207792,0.746729,0,2,11487514,11486050,1464
10989421,1726.61,1700.27,1728,1460,2.6832298136646,0.933772112467349,0.909493064879351,0.935064935064935,0.936828,0,2,11494162,11492434,1728
10990881,1796.33,1726.61,1800,1460,2.79503105590062,0.971477553580989,0.923582619672955,0.974025974025974,0.944731,0,2,11495962,11494162,1800
11005481,1463.87,1461.47,1464,1460,2.27329192546584,0.791679060284359,0.781756326659428,0.792207792207792,0.734531,0,2,11511178,11509714,1464
11006941,1555.19,1463.87,1560,1460,2.42236024844721,0.841066049419438,0.783040112973196,0.844155844155844,0.755812,0,2,11512738,11511178,1560
11011321,1702.5,1673.99,1704,1460,2.64596273291925,0.920733125300827,0.89543560474359,0.922077922077922,0.915492,0,2,11517682,11515978,1704
11012781,1772.32,1702.5,1776,1460,2.75776397515528,0.958492647655308,0.910685916329227,0.961038961038961,0.948197,0,2,11519458,11517682,1776
11027381,1486.67,1461.41,1488,1460,2.31055900621118,0.804009583195877,0.781724232001583,0.805194805194805,0.738727,0,2,11534554,11533066,1488
11028841,1556.33,1486.67,1560,1460,2.42236024844721,0.841682575565014,0.795236082953992,0.844155844155844,0.769491,0,2,11536114,11534554,1560
11034681,1726.67,1701.42,1728,1460,2.6832298136646,0.933804561211853,0.910108212488031,0.935064935064935,0.938179,0,2,11542786,11541058,1728
11043441,1657.34,1682.75,1656,1460,2.57142857142857,0.896310036937488,0.900121424788844,0.896103896103896,0.905427,0,2,11553346,11551690,1656
11053661,1322.4,1367.94,1320,1460,2.04968944099379,0.715170328868026,0.731726104189958,0.714285714285714,0.490717,0,1,11564986,11563666,1320
11055121,1114.92,1322.4,1104,1460,1.71428571428571,0.602962570373215,0.707366258886208,0.597402597402597,0.478287,0,1,11566090,11564986,1104
11065341,1483.13,1390.56,1488,1460,2.31055900621118,0.802095107270141,0.743825790197222,0.805194805194805,0.717763,0,2,11575306,11573818,1488
11066801,1533.36,1483.13,1536,1460,2.38509316770186,0.829260114544068,0.793342498141184,0.831168831168831,0.749105,0,2,11576842,11575306,1536
11068261,1558.67,1533.36,1560,1460,2.42236024844721,0.84294807660067,0.820211075866422,0.844155844155844,0.785642,0,2,11578402,11576842,1560
11072641,1725.41,1676.28,1728,1460,2.6832298136646,0.933123137577269,0.896660550851311,0.935064935064935,0.934201,0,2,11583418,11581690,1728
11085781,1679.2,1664.03,1680,1460,2.60869565217391,0.908132196185109,0.890107891541453,0.909090909090909,0.908611,0,2,11598946,11597266,1680
11087241,1748.36,1679.2,1752,1460,2.72049689440994,0.945534782350046,0.898222490866395,0.948051948051948,0.945445,0,2,11600698,11598946,1752
11088701,1797.42,1748.36,1800,1460,2.79503105590062,0.972067039106145,0.935216933141479,0.974025974025974,0.948178,0,2,11602498,11600698,1800
11098921,1080.9,1098.05,1080,1460,1.67701863354037,0.58456413223945,0.587358984097097,0.584415584415585,0.431393,0,1,11611570,11610490,1080
11101841,1199.7,1194.05,1200,1460,1.86335403726708,0.648812646357358,0.63871043664782,0.649350649350649,0.499823,0,1,11613970,11612770,1200
11110601,1462.56,1435.25,1464,1460,2.27329192546584,0.790970596029355,0.767730961181511,0.792207792207792,0.717126,0,2,11622106,11620642,1464
11112061,1532.33,1462.56,1536,1460,2.38509316770186,0.828703077763416,0.782339379610264,0.831168831168831,0.760851,0,2,11623642,11622106,1536
11117901,1702.73,1678.61,1704,1460,2.64596273291925,0.920857512154759,0.897906893397594,0.922077922077922,0.931238,0,2,11630266,11628562,1704
11120821,1845.36,1795.14,1848,1460,2.8695652173913,0.997993585964836,0.960240068040675,1,0.946998,0,2,11633914,11632066,1848
11126661,1459.59,1375.81,1464,1460,2.27329192546584,0.789364383176408,0.735935853477189,0.792207792207792,0.714435,0,2,11640010,11638546,1464
11128121,1509.38,1459.59,1512,1460,2.34782608695652,0.816291432990639,0.780750694046976,0.818181818181818,0.747774,0,2,11641522,11640010,1512
11129581,1557.47,1509.38,1560,1460,2.42236024844721,0.84229910171059,0.807383910948023,0.844155844155844,0.77311,0,2,11643082,11641522,1560
11133961,1680.9,1697.93,1680,1460,2.60869565217391,0.909051577279389,0.908241373223427,0.909090909090909,0.913719,0,2,11648050,11646370,1680
11141261,1798.86,1777.14,1800,1460,2.79503105590062,0.972845808974241,0.950611670687414,0.974025974025974,0.931388,0,2,11656978,11655178,1800
11151481,1607.23,1592.51,1608,1460,2.49689440993789,0.869209927152569,0.851851059391164,0.87012987012987,0.768493,0,2,11668858,11667250,1608
11160241,1701.54,1654.73,1704,1460,2.64596273291925,0.920213945388763,0.885133219575602,0.922077922077922,0.917024,0,2,11678458,11676754,1704
11161701,1772.28,1701.54,1776,1460,2.75776397515528,0.958471015158972,0.91017240180372,0.961038961038961,0.936809,0,2,11680234,11678458,1776
11173381,1126.55,1099.05,1128,1460,1.75155279503106,0.609252218682906,0.587893895061167,0.61038961038961,0.415784,0,1,11690722,11689594,1128
11174841,1150.73,1126.55,1152,1460,1.7888198757764,0.622329062718015,0.602603946573093,0.623376623376624,0.460314,0,1,11691874,11690722,1152
11176301,1220.34,1150.73,1224,1460,1.90062111801242,0.659975014466732,0.615538093684306,0.662337662337662,0.490125,0,1,11693098,11691874,1224
11183601,1460.28,1389.53,1464,1460,2.27329192546584,0.789737543738204,0.74327483190423,0.792207792207792,0.70051,0,2,11699866,11698402,1464
11185061,1509.41,1460.28,1512,1460,2.34782608695652,0.816307657362891,0.781119782612184,0.818181818181818,0.730204,0,2,11701378,11699866,1512
11186521,1534.67,1509.41,1536,1460,2.38509316770186,0.829968578799072,0.807399958276945,0.831168831168831,0.778082,0,2,11702914,11701378,1536
11190901,1655.87,1653.42,1656,1460,2.57142857142857,0.89551504269714,0.88443248621267,0.896103896103896,0.905397,0,2,11707834,11706178,1656
11192361,1769.99,1655.87,1776,1460,2.75776397515528,0.957232554743736,0.885743018074641,0.961038961038961,0.932159,0,2,11709610,11707834,1776
11201121,1114.58,1315.5,1104,1460,1.71428571428571,0.602778694154359,0.703675373234125,0.597402597402597,0.425287,0,1,11719090,11717986,1104
11212801,1463.7,1457.94,1464,1460,2.27329192546584,0.791587122174931,0.77986809095626,0.792207792207792,0.730556,0,2,11729458,11727994,1464
11214261,1555.18,1463.7,1560,1460,2.42236024844721,0.841060641295354,0.782949178109304,0.844155844155844,0.754222,0,2,11731018,11729458,1560
11215721,1559.76,1555.18,1560,1460,2.42236024844721,0.843537562125825,0.83188283310243,0.844155844155844,0.787689,0,2,11732578,11731018,1560
11220101,1723.13,1630.68,1728,1460,2.6832298136646,0.931890085286117,0.872268610889717,0.935064935064935,0.906492,0,2,11737546,11735818,1728
11246381,1772.22,1700.31,1776,1460,2.75776397515528,0.958438566414468,0.909514461317914,0.961038961038961,0.936976,0,2,11768362,11766586,1776
11253681,1700.93,1642.62,1704,1460,2.64596273291925,0.919884049819639,0.878655447800714,0.922077922077922,0.794635,0,2,11777098,11775394,1704
11256601,1535.27,1521.45,1536,1460,2.38509316770186,0.830293066244112,0.813840286284348,0.831168831168831,0.781142,0,2,11780146,11778610,1536
11262441,1725.59,1679.75,1728,1460,2.6832298136646,0.933220483810781,0.898516691896634,0.935064935064935,0.925325,0,2,11786818,11785090,1728
11277041,1414.68,1389.59,1416,1460,2.19875776397516,0.765076497915168,0.743306926562074,0.766233766233766,0.70484,0,2,11802106,11800690,1416
11278501,1529.93,1414.68,1536,1460,2.38509316770186,0.827405127983257,0.756727842650591,0.831168831168831,0.731936,0,2,11803642,11802106,1536
11279961,1535.7,1529.93,1536,1460,2.38509316770186,0.830525615579724,0.818376331259662,0.831168831168831,0.754774,0,2,11805178,11803642,1536
11284341,1701.36,1651.14,1704,1460,2.64596273291925,0.920116599155251,0.88321288921459,0.922077922077922,0.901506,0,2,11810098,11808394,1704
11285801,1749.47,1701.36,1752,1460,2.72049689440994,0.94613508412337,0.910076117830187,0.948051948051948,0.942602,0,2,11811850,11810098,1752
11293101,946.26,1597.19,912,1460,1.41614906832298,0.511749149572488,0.854354442703012,0.493506493506494,0.208612,0,1,11819842,11818930,912
11326681,1748.33,1678.67,1752,1460,2.72049689440994,0.945518557977794,0.897938988055438,0.948051948051948,0.941477,0,2,11848018,11846266,1752
11338361,1485.37,1435.36,1488,1460,2.31055900621118,0.803306527064957,0.767789801387559,0.805194805194805,0.702517,0,2,11860858,11859370,1488
11339821,1487.87,1485.37,1488,1460,2.31055900621118,0.804658558085957,0.794540698700701,0.805194805194805,0.743007,0,2,11862346,11860858,1488
11341281,1556.39,1487.87,1560,1460,2.42236024844721,0.841715024309518,0.795877976110876,0.844155844155844,0.783203,0,2,11863906,11862346,1560
11347121,1726.73,1702.61,1728,1460,2.6832298136646,0.933837009956356,0.910744756535275,0.935064935064935,0.939298,0,2,11870626,11868898,1728
11360261,1130.82,1640.35,1104,1460,1.71428571428571,0.611561487666773,0.877441199912275,0.597402597402597,0.433112,0,1,11885914,11884810,1104
11363181,941.047,1036.94,936,1460,1.45341614906832,0.508929894487499,0.554670575082778,0.506493506493507,0.291298,0,1,11887882,11886946,936
11370481,1080.9,1098.05,1080,1460,1.67701863354037,0.58456413223945,0.587358984097097,0.584415584415585,0.42712,0,1,11893018,11891938,1080
11382161,1487.82,1484.33,1488,1460,2.31055900621118,0.804631517465537,0.793984391298068,0.805194805194805,0.740763,0,2,11903818,11902330,1488
11383621,1556.39,1487.82,1560,1460,2.42236024844721,0.841715024309518,0.795851230562673,0.844155844155844,0.794305,0,2,11905378,11903818,1560
11389461,1725.59,1679.87,1728,1460,2.6832298136646,0.933220483810781,0.898580881212322,0.935064935064935,0.925662,0,2,11912098,11910370,1728
11396761,1722.48,1617.6,1728,1460,2.6832298136646,0.931538557220657,0.865271975479681,0.935064935064935,0.903863,0,2,11920810,11919082,1728
11398221,1727.72,1722.48,1728,1460,2.6832298136646,0.934372414240672,0.921373437391346,0.935064935064935,0.919545,0,2,11922538,11920810,1728
11399681,1750.79,1727.72,1752,1460,2.72049689440994,0.946848956502458,0.924176370843073,0.948051948051948,0.937818,0,2,11924290,11922538,1752
11418661,1463.93,1462.57,1464,1460,2.27329192546584,0.791711509028863,0.782344728719905,0.792207792207792,0.736663,0,2,11945410,11943946,1464
11420121,1555.2,1463.93,1560,1460,2.42236024844721,0.841071457543522,0.78307220763104,0.844155844155844,0.780665,0,2,11946970,11945410,1560
11424501,1677.53,1630.67,1680,1460,2.60869565217391,0.907229039463081,0.872263261780077,0.909090909090909,0.908443,0,2,11951890,11950210,1680
11425961,1771.08,1677.53,1776,1460,2.75776397515528,0.957822040268892,0.897329189556398,0.961038961038961,0.945377,0,2,11953666,11951890,1776
11433261,1187.03,1396.55,1176,1460,1.82608695652174,0.641960553142931,0.747029906872001,0.636363636363636,0.429633,0,1,11961346,11960170,1176
11434721,1062.55,1187.03,1056,1460,1.63975155279503,0.574640224545312,0.634955361680048,0.571428571428571,0.417853,0,1,11962402,11961346,1056
11447861,1484.39,1415.81,1488,1460,2.31055900621118,0.802776530904725,0.75733229203999,0.805194805194805,0.734223,0,2,11974138,11972650,1488
11449321,1556.22,1484.39,1560,1460,2.42236024844721,0.84162308620009,0.794016485955913,0.844155844155844,0.767689,0,2,11975698,11974138,1560
11455161,1725.53,1678.62,1728,1460,2.6832298136646,0.933188035066277,0.897912242507235,0.935064935064935,0.924213,0,2,11982346,11980618,1728
11465381,1462.64,1436.74,1464,1460,2.27329192546584,0.791013861022027,0.768527978517976,0.792207792207792,0.724304,0,2,11993554,11992090,1464
11466841,1532.33,1462.64,1536,1460,2.38509316770186,0.828703077763416,0.78238217248739,0.831168831168831,0.763722,0,2,11995090,11993554,1536
11468301,1581.42,1532.33,1584,1460,2.45962732919255,0.855251558891767,0.81966011757343,0.857142857142857,0.791489,0,2,11996674,11995090,1584
11472681,1701.48,1653.53,1704,1460,2.64596273291925,0.920181496644259,0.884491326418718,0.922077922077922,0.903855,0,2,12001642,11999938,1704
11474141,1749.47,1701.48,1752,1460,2.72049689440994,0.94613508412337,0.910140307145876,0.948051948051948,0.943542,0,2,12003394,12001642,1752
11487281,1464.9,1481.99,1464,1460,2.27329192546584,0.792236097065011,0.792732699642145,0.792207792207792,0.746559,0,2,12016786,12015322,1464
11493121,1702.56,1675.19,1704,1460,2.64596273291925,0.920765574045331,0.896077497900475,0.922077922077922,0.916568,0,2,12023338,12021634,1704
11494581,1772.33,1702.56,1776,1460,2.75776397515528,0.958498055779392,0.910718010987071,0.961038961038961,0.948627,0,2,12025114,12023338,1776
11504801,1437.61,1392.17,1440,1460,2.2360248447205,0.777477326439778,0.744686996849374,0.779220779220779,0.703575,0,2,12036178,12034738,1440
11506261,1508.28,1437.61,1512,1460,2.34782608695652,0.815696539341399,0.768993351056717,0.818181818181818,0.74343,0,2,12037690,12036178,1512
11513561,1727.82,1724.39,1728,1460,2.6832298136646,0.934426495481512,0.92239511733272,0.935064935064935,0.941069,0,2,12046018,12044290,1728
11519401,1224.3,1685.99,1200,1460,1.86335403726708,0.662116631603996,0.901854536312431,0.649350649350649,0.479467,0,1,12052498,12051298,1200
11525241,1079.77,1075.46,1080,1460,1.67701863354037,0.583953014217958,0.575275345418755,0.584415584415585,0.40573,0,1,12056722,12055642,1080
11526701,1148.39,1079.77,1152,1460,1.7888198757764,0.621063561682359,0.577580811673897,0.623376623376624,0.444292,0,1,12057874,12056722,1152
11528161,1197.42,1148.39,1200,1460,1.86335403726708,0.647579594066206,0.614286402028383,0.649350649350649,0.483717,0,1,12059074,12057874,1200
11529621,1245.47,1197.42,1248,1460,1.93788819875776,0.673565630289821,0.640513086596736,0.675324675324675,0.499487,0,1,12060322,12059074,1248
11536921,1463.7,1457.99,1464,1460,2.27329192546584,0.791587122174931,0.779894836504464,0.792207792207792,0.706673,0,2,12067186,12065722,1464
11538381,1509.59,1463.7,1512,1460,2.34782608695652,0.816405003596402,0.782949178109304,0.818181818181818,0.756669,0,2,12068698,12067186,1512
11545681,1726.68,1701.53,1728,1460,2.6832298136646,0.933809969335937,0.910167052694079,0.935064935064935,0.938977,0,2,12077002,12075274,1728
11554441,1087.57,1231.31,1080,1460,1.67701863354037,0.588171351003477,0.658641219169069,0.584415584415585,0.44175,0,1,12086602,12085522,1080
11564661,1437.53,1390.62,1440,1460,2.2360248447205,0.777434061447106,0.743857884855066,0.779220779220779,0.708287,0,2,12095698,12094258,1440
11566121,1531.08,1437.53,1536,1460,2.38509316770186,0.828027062252916,0.768950558179591,0.831168831168831,0.733315,0,2,12097234,12095698,1536
11567581,1535.75,1531.08,1536,1460,2.38509316770186,0.830552656200144,0.818991478868342,0.831168831168831,0.779326,0,2,12098770,12097234,1536
11573421,1705.01,1724.27,1704,1460,2.64596273291925,0.922090564445911,0.922330928017032,0.922077922077922,0.947551,0,2,12105466,12103762,1704
11580721,1284.61,1524.12,1272,1460,1.97515527950311,0.694733027954593,0.815268498558415,0.688311688311688,0.434282,0,1,12113626,12112354,1272
11608461,1823.76,1819.13,1824,1460,2.83229813664596,0.986312037943399,0.973072582068715,0.987012987012987,0.915267,0,2,12140602,12138778,1824
11620141,1486.56,1459.2,1488,1460,2.31055900621118,0.803950093830953,0.780542078770989,0.805194805194805,0.738042,0,2,12152146,12150658,1488
11621601,1556.33,1486.56,1560,1460,2.42236024844721,0.841682575565014,0.795177242747945,0.844155844155844,0.781217,0,2,12153706,12152146,1560
