#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,rtt_ratio,ack_ewma_norm,send_ewma_norm,rtt_ratio_norm,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
27883081,1679.82,1676.44,1680,2.60869565217391,0.908467499878317,0.896746136605562,0.90909090909091,1460,0.937479,0,2,29156030,29154350,1680
27902061,1512.96,1531.25,1512,2.34782608695652,0.81822754141271,0.819082413732234,0.81818181818182,1460,0.787773,0,2,29175662,29174150,1512
27907901,1726.56,1699.25,1728,2.6832298136646,0.933745071846929,0.908947455695999,0.935064935064937,1460,0.949111,0,2,29182334,29180606,1728
27916661,1725.5,1678.08,1728,2.6832298136646,0.933171810694025,0.897623390586637,0.935064935064937,1460,0.916416,0,2,29192846,29191118,1728
27918121,1750.68,1725.5,1752,2.72049689440994,0.946789467137534,0.922988868502838,0.94805194805195,1460,0.936566,0,2,29194598,29192846,1752
27925421,1698.6,1595.94,1704,2.64596273291925,0.918623956908067,0.853685803997925,0.922077922077923,1460,0.79079,0,2,29203286,29201582,1704
27928341,1580.87,1521.33,1584,2.45962732919255,0.854954112067147,0.81377609696866,0.857142857142858,1460,0.778126,0,2,29206382,29204798,1584
27934181,1725.59,1679.7,1728,2.6832298136646,0.933220483810781,0.89848994634843,0.935064935064937,1460,0.913248,0,2,29213030,29211302,1728
27937101,1774.73,1750.68,1776,2.75776397515528,0.959796005559552,0.936457926578121,0.961038961038962,1460,0.93212,0,2,29216558,29214782,1776
27942941,889.929,1382.59,864,1.3416149068323,0.481284645794913,0.739562549813584,0.467532467532468,1460,0.273222,0,1,29221718,29220854,864
27963381,1486.79,1463.75,1488,2.31055900621118,0.804074480684885,0.782975923657507,0.805194805194806,1460,0.764121,0,2,29238662,29237174,1488
27964841,1601.94,1486.79,1608,2.49689440993789,0.866349029512133,0.795300272269681,0.870129870129871,1460,0.791648,0,2,29240270,29238662,1608
27969221,1702.62,1676.38,1704,2.64596273291925,0.920798022789835,0.896714041947718,0.922077922077923,1460,0.917785,0,2,29245262,29243558,1704
27970681,1772.33,1702.62,1776,2.75776397515528,0.958498055779392,0.910750105644915,0.961038961038962,1460,0.949114,0,2,29247038,29245262,1776
27985281,1494.48,1617.66,1488,2.31055900621118,0.80823332810548,0.865304070137526,0.805194805194806,1460,0.784637,0,2,29264270,29262782,1488
27991121,1726.56,1699.13,1728,2.6832298136646,0.933745071846929,0.908883266380311,0.935064935064937,1460,0.937031,0,2,29270894,29269166,1728
28002801,1532.29,1461.82,1536,2.38509316770186,0.82868144526708,0.781943545496852,0.831168831168832,1460,0.753906,0,2,29284022,29282486,1536
28004261,1558.61,1532.29,1560,2.42236024844721,0.842915627856166,0.819638721134867,0.844155844155845,1460,0.787562,0,2,29285582,29284022,1560
28008641,1701.47,1653.48,1704,2.64596273291925,0.920176088520175,0.884464580870514,0.922077922077923,1460,0.915604,0,2,29290550,29288846,1704
28027621,1557.42,1508.33,1560,2.42236024844721,0.84227206109017,0.806822254435749,0.844155844155845,1460,0.770647,0,2,29310590,29309030,1560
28032001,1654.68,1629.53,1656,2.57142857142857,0.894871475931144,0.871653463281037,0.896103896103898,1460,0.903001,0,2,29315462,29313806,1656
28033461,1769.93,1654.68,1776,2.75776397515528,0.957200105999232,0.885106474027398,0.961038961038962,1460,0.943201,0,2,29317238,29315462,1776
28048061,1533.48,1485.53,1536,2.38509316770186,0.829325012033076,0.794626284454952,0.831168831168832,1460,0.764316,0,2,29332718,29331182,1536
28049521,1581.47,1533.48,1584,2.45962732919255,0.855278599512187,0.820275265182111,0.857142857142858,1460,0.791726,0,2,29334302,29332718,1584
28053901,1727.7,1721.93,1728,2.6832298136646,0.934361597992504,0.921079236361108,0.935064935064937,1460,0.93843,0,2,29339366,29337638,1728
28062661,1512.93,1530.62,1512,2.34782608695652,0.818211317040458,0.81874541982487,0.81818181818182,1460,0.780804,0,2,29349086,29347574,1512
28068501,1725.36,1675.25,1728,2.6832298136646,0.933096096956849,0.896109592558319,0.935064935064937,1460,0.946245,0,2,29355686,29353958,1728
28086021,1486.62,1460.39,1488,2.31055900621118,0.803982542575457,0.781178622818232,0.805194805194806,1460,0.76223,0,2,29374070,29372582,1488
28087481,1601.93,1486.62,1608,2.49689440993789,0.866343621388049,0.795209337405789,0.870129870129871,1460,0.778892,0,2,29375678,29374070,1608
28091861,1726.5,1698.04,1728,2.6832298136646,0.933712623102425,0.908300213429475,0.935064935064937,1460,0.923689,0,2,29380694,29378966,1728
28100621,1048.74,1366.8,1032,1.60248447204969,0.567171605185309,0.731116305690918,0.558441558441559,1460,0.443884,0,1,29390246,29389214,1032
28115221,1510.67,1485.41,1512,2.34782608695652,0.816989080997475,0.794562095139264,0.81818181818182,1460,0.758103,0,2,29403302,29401790,1512
28116681,1580.33,1510.67,1584,2.45962732919255,0.854662073366611,0.808073946091673,0.857142857142858,1460,0.777241,0,2,29404886,29403302,1584
28121061,1682.04,1720.79,1680,2.60869565217391,0.909668103424965,0.920469437862068,0.90909090909091,1460,0.915903,0,2,29409878,29408198,1680
28137121,1533.47,1485.47,1536,2.38509316770186,0.829319603908992,0.794594189797108,0.831168831168832,1460,0.763749,0,2,29426918,29425382,1536
28138581,1581.47,1533.47,1584,2.45962732919255,0.855278599512187,0.82026991607247,0.857142857142858,1460,0.7675,0,2,29428502,29426918,1584
28144421,1702.79,1679.7,1704,2.64596273291925,0.920889960899263,0.89848994634843,0.922077922077923,1460,0.932176,0,2,29435126,29433422,1704
28163401,1533.48,1485.53,1536,2.38509316770186,0.829325012033076,0.794626284454952,0.831168831168832,1460,0.78769,0,2,29454110,29452574,1536
28167781,1723.19,1631.75,1728,2.6832298136646,0.931922534030621,0.872840965621272,0.935064935064937,1460,0.906492,0,2,29459102,29457374,1728
28170701,1820.33,1750.56,1824,2.83229813664596,0.984457051382587,0.936393737262433,0.987012987012989,1460,0.949039,0,2,29462678,29460854,1824
28175081,1445.41,1548.11,1440,2.2360248447205,0.781695663225297,0.828101012586455,0.77922077922078,1460,0.755538,0,2,29467430,29465990,1440
28178001,1536.91,1554.27,1536,2.38509316770186,0.831179998593888,0.831396064125126,0.831168831168832,1460,0.786886,0,2,29470526,29468990,1536
28201361,1511.82,1508.33,1512,2.34782608695652,0.817611015267134,0.806822254435749,0.81818181818182,1460,0.760725,0,2,29495342,29493830,1512
28207201,1749.41,1700.27,1752,2.72049689440994,0.946102635378866,0.909493064879351,0.94805194805195,1460,0.929987,0,2,29502014,29500262,1752
28217421,919.863,1069.26,912,1.41614906832298,0.497473324427956,0.571958897441521,0.493506493506494,1460,0.297073,0,1,29512502,29511590,912
28223261,1102.73,1078.55,1104,1.71428571428571,0.59637006711482,0.576928220297731,0.597402597402598,1460,0.408165,0,1,29516702,29515598,1104
28236401,1557.47,1509.36,1560,2.42236024844721,0.84229910171059,0.807373212728741,0.844155844155845,1460,0.782494,0,2,29528870,29527310,1560
28242241,1725.53,1678.67,1728,2.6832298136646,0.933188035066277,0.897938988055438,0.935064935064937,1460,0.924592,0,2,29535542,29533814,1728
28246621,1801.07,1821.47,1800,2.79503105590062,0.974041004396805,0.974324273724639,0.974025974025976,1460,0.937814,0,2,29540942,29539142,1800
28261221,1556.33,1486.62,1560,2.42236024844721,0.841682575565014,0.795209337405789,0.844155844155845,1460,0.76928,0,2,29555174,29553614,1560
28265601,1679.76,1675.13,1680,2.60869565217391,0.908435051133813,0.89604540324263,0.90909090909091,1460,0.911554,0,2,29560118,29558438,1680
28267061,1771.19,1679.76,1776,2.75776397515528,0.957881529633816,0.898522041006275,0.961038961038962,1460,0.934622,0,2,29561894,29560118,1776
28283121,1535.81,1532.27,1536,2.38509316770186,0.830585104944648,0.819628022915586,0.831168831168832,1460,0.792652,0,2,29578574,29577038,1536
28287501,1702.67,1677.36,1704,2.64596273291925,0.920825063410255,0.897238254692506,0.922077922077923,1460,0.90585,0,2,29583590,29581886,1704
28291881,1823.81,1820.28,1824,2.83229813664596,0.986339078563819,0.973687729677395,0.987012987012989,1460,0.934214,0,2,29588990,29587166,1824
28294801,1751.04,1732.79,1752,2.72049689440994,0.946984159604558,0.926888369430908,0.94805194805195,1460,0.918674,0,2,29592470,29590718,1752
28297721,1705.26,1729.15,1704,2.64596273291925,0.922225767548011,0.924941293521693,0.922077922077923,1460,0.906588,0,2,29595902,29594198,1704
28315241,1252.8,1344.05,1248,1.93788819875776,0.677529785243393,0.718947081258325,0.675324675324676,1460,0.437249,0,1,29616110,29614862,1248
28318161,1078.15,1043.04,1080,1.67701863354037,0.58307689811635,0.557933531963605,0.584415584415585,1460,0.40476,0,1,29618222,29617142,1080
28319621,1125.51,1078.15,1128,1.75155279503106,0.60868977377817,0.576714255912104,0.610389610389611,1460,0.431904,0,1,29619350,29618222,1128
28332761,1578.05,1464.95,1584,2.45962732919255,0.85342902107546,0.783617816814391,0.857142857142858,1460,0.784537,0,2,29631518,29629934,1584
28338601,1702.68,1677.54,1704,2.64596273291925,0.920830471534339,0.897334538666039,0.922077922077923,1460,0.931076,0,2,29638142,29636438,1704
28353201,1557.41,1508.28,1560,2.42236024844721,0.842266652966086,0.806795508887546,0.844155844155845,1460,0.759053,0,2,29653790,29652230,1560
28359041,1748.33,1678.56,1752,2.72049689440994,0.945518557977794,0.89788014784939,0.94805194805195,1460,0.940792,0,2,29660438,29658686,1752
28379481,1535.7,1530.05,1536,2.38509316770186,0.830525615579724,0.81844052057535,0.831168831168832,1460,0.791111,0,2,29680814,29679278,1536
28385321,1703.76,1699.25,1704,2.64596273291925,0.921414548935411,0.908947455695999,0.922077922077923,1460,0.944396,0,2,29687462,29685758,1704
28398461,1796.33,1726.67,1800,2.79503105590062,0.971477553580989,0.9236147143308,0.974025974025976,1460,0.946164,0,2,29703086,29701286,1800
28405761,1508.39,1439.76,1512,2.34782608695652,0.815756028706323,0.770143409629467,0.81818181818182,1460,0.750914,0,2,29711030,29709518,1512
28407221,1557.42,1508.39,1560,2.42236024844721,0.84227206109017,0.806854349093593,0.844155844155845,1460,0.786366,0,2,29712590,29711030,1560
28411601,1724.27,1653.47,1728,2.6832298136646,0.932506611431693,0.884459231760873,0.935064935064937,1460,0.908327,0,2,29717582,29715854,1728
28413061,1750.61,1724.27,1752,2.72049689440994,0.946751610268946,0.922330928017032,0.94805194805195,1460,0.933331,0,2,29719334,29717582,1752
28423281,960.204,964.089,960,1.49068322981366,0.519290237795216,0.515701776439312,0.51948051948052,1460,0.294373,0,1,29728838,29727878,960
28427661,1125.36,1075.14,1128,1.75155279503106,0.60860865191691,0.575104173910253,0.610389610389611,1460,0.42276,0,1,29732030,29730902,1128
28439341,1508.22,1436.39,1512,2.34782608695652,0.815664090596895,0.768340759680551,0.81818181818182,1460,0.751877,0,2,29742710,29741198,1512
28440801,1580.21,1508.22,1584,2.45962732919255,0.854597175877603,0.806763414229701,0.857142857142858,1460,0.774751,0,2,29744294,29742710,1584
28456861,1724.34,1654.77,1728,2.6832298136646,0.932544468300281,0.885154616014165,0.935064935064937,1460,0.924413,0,2,29763062,29761334,1728
28472921,1105.02,1124.33,1104,1.71428571428571,0.597608527530056,0.601416444232857,0.597402597402598,1460,0.43734,0,1,29777942,29776838,1104
28484601,1534.56,1507.13,1536,2.38509316770186,0.829909089434148,0.806180361278865,0.831168831168832,1460,0.764044,0,2,29788766,29787230,1536
28490441,1703.81,1700.27,1704,2.64596273291925,0.921441589555831,0.909493064879351,0.922077922077923,1460,0.932472,0,2,29795390,29793686,1704
28513801,1532.38,1463.7,1536,2.38509316770186,0.828730118383836,0.782949178109304,0.831168831168832,1460,0.761454,0,2,29818238,29816702,1536
28519641,1702.73,1678.61,1704,2.64596273291925,0.920857512154759,0.897906893397594,0.922077922077923,1460,0.919253,0,2,29824862,29823158,1704
28521101,1772.34,1702.73,1776,2.75776397515528,0.958503463903476,0.910808945850963,0.961038961038962,1460,0.949701,0,2,29826638,29824862,1776
28535701,1533.48,1485.53,1536,2.38509316770186,0.829325012033076,0.794626284454952,0.831168831168832,1460,0.776224,0,2,29842094,29840558,1536
28541541,1725.48,1677.53,1728,2.6832298136646,0.933160994445857,0.897329189556398,0.935064935064937,1460,0.911663,0,2,29848742,29847014,1728
28559061,1050.29,1397.75,1032,1.60248447204969,0.568009864418329,0.747671800028885,0.558441558441559,1460,0.43835,0,1,29869022,29867990,1032
28573661,1486.67,1461.42,1488,2.31055900621118,0.804009583195877,0.781729581111224,0.805194805194806,1460,0.750359,0,2,29882006,29880518,1488
28575121,1579.13,1486.67,1584,2.45962732919255,0.854013098476532,0.795236082953992,0.857142857142858,1460,0.762144,0,2,29883590,29882006,1584
28579501,1703.64,1696.85,1704,2.64596273291925,0.921349651446403,0.907663669382231,0.922077922077923,1460,0.917817,0,2,29888558,29886854,1704
28580961,1772.38,1703.64,1776,2.75776397515528,0.958525096399812,0.911295714828267,0.961038961038962,1460,0.949127,0,2,29890334,29888558,1776
28583881,1845.53,1798.62,1848,2.8695652173913,0.998085524074264,0.962101558195638,1,1460,0.94986,0,2,29893982,29892134,1848
28589721,1507.42,1420.33,1512,2.34782608695652,0.815231440670175,0.759750089597586,0.81818181818182,1460,0.75118,0,2,29900174,29898662,1512
28591181,1557.37,1507.42,1560,2.42236024844721,0.84224502046975,0.806335485458446,0.844155844155845,1460,0.762472,0,2,29901734,29900174,1560
28597021,1726.67,1701.36,1728,2.6832298136646,0.933804561211853,0.910076117830187,0.935064935064937,1460,0.949999,0,2,29908382,29906654,1728
28610161,1533.53,1486.67,1536,2.38509316770186,0.829352052653496,0.795236082953992,0.831168831168832,1460,0.765673,0,2,29922614,29921078,1536
28616001,1748.27,1677.47,1752,2.72049689440994,0.94548610923329,0.897297094898554,0.94805194805195,1460,0.904193,0,2,29929262,29927510,1752
28637901,1555.07,1461.48,1560,2.42236024844721,0.84100115193043,0.781761675769068,0.844155844155845,1460,0.764984,0,2,29950934,29949374,1560
28639361,1582.55,1555.07,1584,2.45962732919255,0.855862676913259,0.831823992896382,0.857142857142858,1460,0.791994,0,2,29952518,29950934,1584
28643741,1745.94,1630.74,1752,2.72049689440994,0.944226016321719,0.872300705547562,0.94805194805195,1460,0.923568,0,2,29957510,29955758,1752
28662721,1533.42,1484.33,1536,2.38509316770186,0.829292563288572,0.793984391298068,0.831168831168832,1460,0.750669,0,2,29977334,29975798,1536
28664181,1558.67,1533.42,1560,2.42236024844721,0.84294807660067,0.820243170524266,0.844155844155845,1460,0.798268,0,2,29978894,29977334,1560
28668561,1702.67,1677.42,1704,2.64596273291925,0.920825063410255,0.897270349350351,0.922077922077923,1460,0.918209,0,2,29983910,29982206,1704
28670021,1772.33,1702.67,1776,2.75776397515528,0.958498055779392,0.910776851193119,0.961038961038962,1460,0.949284,0,2,29985686,29983910,1776
28687541,1555.13,1462.62,1560,2.42236024844721,0.841033600674934,0.782371474268108,0.844155844155845,1460,0.754255,0,2,30003494,30001934,1560
28691921,1678.56,1651.19,1680,2.60869565217391,0.907786076243733,0.883239634762794,0.90909090909091,1460,0.908672,0,2,30008390,30006710,1680
28693381,1771.13,1678.56,1776,2.75776397515528,0.957849080889312,0.89788014784939,0.961038961038962,1460,0.933469,0,2,30010166,30008390,1776
28705061,1745.99,1631.76,1752,2.72049689440994,0.944253056942139,0.872846314730913,0.94805194805195,1460,0.912947,0,2,30023702,30021950,1752
28713821,1817.1,1686.06,1824,2.83229813664596,0.982710227303455,0.901891980079916,0.987012987012989,1460,0.917074,0,2,30034406,30032582,1824
28750321,1533.53,1486.55,1536,2.38509316770186,0.829352052653496,0.795171893638304,0.831168831168832,1460,0.784652,0,2,30076838,30075302,1536
28751781,1604.28,1533.53,1608,2.49689440993789,0.867614530547789,0.820302010730314,0.870129870129871,1460,0.799861,0,2,30078446,30076838,1608
28756161,1703.76,1699.19,1704,2.64596273291925,0.921414548935411,0.908915361038155,0.922077922077923,1460,0.920231,0,2,30083462,30081758,1704
28760541,1801.07,1821.42,1800,2.79503105590062,0.974041004396805,0.974297528176435,0.974025974025976,1460,0.939935,0,2,30088862,30087062,1800
28769301,1509.48,1461.55,1512,2.34782608695652,0.816345514231479,0.781799119536553,0.81818181818182,1460,0.758289,0,2,30097862,30096350,1512
28775141,1725.47,1677.47,1728,2.6832298136646,0.933155586321773,0.897297094898554,0.935064935064937,1460,0.911204,0,2,30104486,30102758,1728
28804341,1801.07,1821.47,1800,2.79503105590062,0.974041004396805,0.974324273724639,0.974025974025976,1460,0.912431,0,2,30136070,30134270,1800
28811641,1053.59,1007.75,1056,1.63975155279503,0.569794545366049,0.539056524041573,0.571428571428572,1460,0.401302,0,1,30142190,30141134,1056
28823321,1555.25,1464.95,1560,2.42236024844721,0.841098498163942,0.783617816814391,0.844155844155845,1460,0.755673,0,2,30153110,30151550,1560
28836461,1585.34,1610.76,1584,2.45962732919255,0.857371543532695,0.861613184485442,0.857142857142858,1460,0.774424,0,2,30168230,30166646,1584
28842301,1680.89,1697.89,1680,2.60869565217391,0.909046169155305,0.908219976784864,0.90909090909091,1460,0.914401,0,2,30174734,30173054,1680
28846681,1821.59,1775.76,1824,2.83229813664596,0.985138475017171,0.949873493556998,0.987012987012989,1460,0.939322,0,2,30180110,30178286,1824
28861281,1555.07,1461.48,1560,2.42236024844721,0.84100115193043,0.781761675769068,0.844155844155845,1460,0.765663,0,2,30194630,30193070,1560
28867121,1724.33,1654.68,1728,2.6832298136646,0.932539060176197,0.885106474027398,0.935064935064937,1460,0.921473,0,2,30201230,30199502,1728
28877341,1095.53,1390.51,1080,1.67701863354037,0.592476217774341,0.743799044649018,0.584415584415585,1460,0.429509,0,1,30212126,30211046,1080
28891941,1557.42,1508.45,1560,2.42236024844721,0.84227206109017,0.806886443751438,0.844155844155845,1460,0.795173,0,2,30225566,30224006,1560
28897781,1727.82,1724.33,1728,2.6832298136646,0.934426495481512,0.922363022674876,0.935064935064937,1460,0.940756,0,2,30232310,30230582,1728
28918221,1557.48,1509.53,1560,2.42236024844721,0.842304509834674,0.807464147592633,0.844155844155845,1460,0.795794,0,2,30252806,30251246,1560
28924061,1727.82,1724.33,1728,2.6832298136646,0.934426495481512,0.922363022674876,0.935064935064937,1460,0.940772,0,2,30259550,30257822,1728
28941581,1532.28,1461.53,1536,2.38509316770186,0.828676037142996,0.781788421317272,0.831168831168832,1460,0.760756,0,2,30277454,30275918,1536
28947421,1727.75,1723.07,1728,2.6832298136646,0.934388638612924,0.921689034860148,0.935064935064937,1460,0.939107,0,2,30284126,30282398,1728
28966401,1534.61,1508.27,1536,2.38509316770186,0.829936130054568,0.806790159777905,0.831168831168832,1460,0.765303,0,2,30303374,30301838,1536
28972241,1726.67,1701.41,1728,2.6832298136646,0.933804561211853,0.910102863378391,0.935064935064937,1460,0.938072,0,2,30310046,30308318,1728
28979541,1566.36,1687.14,1560,2.42236024844721,0.847106924021265,0.902469683921111,0.844155844155845,1460,0.767497,0,2,30318710,30317150,1560
29004361,861.369,811.371,864,1.3416149068323,0.465839043411012,0.434011243828465,0.467532467532468,1460,0.22067,0,1,30342566,30341702,864
29005821,932.268,861.369,936,1.45341614906832,0.504182102354156,0.460755722210038,0.506493506493507,1460,0.238268,0,1,30343502,30342566,936
29007281,935.813,932.268,936,1.45341614906832,0.506099282341934,0.498680374651639,0.506493506493507,1460,0.281307,0,1,30344438,30343502,936
29011661,1100.33,1030.62,1104,1.71428571428571,0.59507211733466,0.551289937789855,0.597402597402598,1460,0.413284,0,1,30347582,30346478,1104
29013121,1172.22,1100.33,1176,1.82608695652174,0.633951121374529,0.588578581095177,0.636363636363637,1460,0.447313,0,1,30348758,30347582,1176
29024801,1534.55,1507.08,1536,2.38509316770186,0.829903681310064,0.806153615730662,0.831168831168832,1460,0.752323,0,2,30359726,30358190,1536
29026261,1558.73,1534.55,1560,2.42236024844721,0.842980525345174,0.820847619913665,0.844155844155845,1460,0.798929,0,2,30361286,30359726,1560
29030641,1749.41,1700.22,1752,2.72049689440994,0.946102635378866,0.909466319331147,0.94805194805195,1460,0.929771,0,2,30366374,30364622,1752
29037941,1589.22,1688.33,1584,2.45962732919255,0.859469895677287,0.903106227968355,0.857142857142858,1460,0.774247,0,2,30375086,30373502,1584
29039401,1515.86,1589.22,1512,2.34782608695652,0.81979589739707,0.850091202319374,0.81818181818182,1460,0.771699,0,2,30376598,30375086,1512
29043781,1656.89,1673.89,1656,2.57142857142857,0.896066671353708,0.895382113647184,0.896103896103898,1460,0.906909,0,2,30381494,30379838,1656
29062761,1557.53,1510.67,1560,2.42236024844721,0.842331550455094,0.808073946091673,0.844155844155845,1460,0.796601,0,2,30401414,30399854,1560
29067141,1725.47,1677.41,1728,2.6832298136646,0.933155586321773,0.89726500024071,0.935064935064937,1460,0.910903,0,2,30406454,30404726,1728
29071521,1801.02,1820.33,1800,2.79503105590062,0.974013963776385,0.973714475225599,0.974025974025976,1460,0.911978,0,2,30411830,30410030,1800
29080281,1508.33,1438.67,1512,2.34782608695652,0.815723579961819,0.769560356678631,0.81818181818182,1460,0.754718,0,2,30420446,30418934,1512
29081741,1580.22,1508.33,1584,2.45962732919255,0.854602584001687,0.806822254435749,0.857142857142858,1460,0.775887,0,2,30422030,30420446,1584
29087581,1748.33,1678.62,1752,2.72049689440994,0.945518557977794,0.897912242507235,0.94805194805195,1460,0.941223,0,2,30428702,30426950,1752
29097801,1513.17,1535.35,1512,2.34782608695652,0.818341112018474,0.821275548684921,0.81818181818182,1460,0.796954,0,2,30440438,30438926,1512
29103641,1701.48,1653.65,1704,2.64596273291925,0.920181496644259,0.884555515734406,0.922077922077923,1460,0.940706,0,2,30447038,30445334,1704
29105101,1817.87,1701.48,1824,2.83229813664596,0.983126652857923,0.910140307145876,0.987012987012989,1460,0.946282,0,2,30448862,30447038,1824
29109481,1492.15,1570.9,1488,2.31055900621118,0.806973235193908,0.840291633457611,0.805194805194806,1460,0.766882,0,2,30453686,30452198,1488
29115321,1679.81,1676.27,1680,2.60869565217391,0.908462091754233,0.89665520174167,0.90909090909091,1460,0.901056,0,2,30460214,30458534,1680
29116781,1748.39,1679.81,1752,2.72049689440994,0.945551006722298,0.898548786554478,0.94805194805195,1460,0.930423,0,2,30461966,30460214,1752
29132841,1536.96,1555.13,1536,2.38509316770186,0.831207039214308,0.831856087554227,0.831168831168832,1460,0.794662,0,2,30478550,30477014,1536
29148901,1509.51,1462.28,1512,2.34782608695652,0.816361738603731,0.782189604540324,0.81818181818182,1460,0.763336,0,2,30496814,30495302,1512
29150361,1580.28,1509.51,1584,2.45962732919255,0.854635032746191,0.807453449373352,0.857142857142858,1460,0.791334,0,2,30498398,30496814,1584
29154741,1702.62,1676.33,1704,2.64596273291925,0.920798022789835,0.896687296399514,0.922077922077923,1460,0.905765,0,2,30503390,30501686,1704
29156201,1749.53,1702.62,1752,2.72049689440994,0.946167532867874,0.910750105644915,0.94805194805195,1460,0.944306,0,2,30505142,30503390,1752
29162041,1678.13,1642.67,1680,2.60869565217391,0.907553526908122,0.878682193348917,0.90909090909091,1460,0.789054,0,2,30512102,30510422,1680
29170801,1725.54,1678.73,1728,2.6832298136646,0.933193443190361,0.897971082713282,0.935064935064937,1460,0.937272,0,2,30521870,30520142,1728
29189781,1508.39,1439.81,1512,2.34782608695652,0.815756028706323,0.770170155177671,0.81818181818182,1460,0.754255,0,2,30540614,30539102,1512
29191241,1580.22,1508.39,1584,2.45962732919255,0.854602584001687,0.806854349093593,0.857142857142858,1460,0.787702,0,2,30542198,30540614,1584
29195621,1701.48,1653.53,1704,2.64596273291925,0.920181496644259,0.884491326418718,0.922077922077923,1460,0.915613,0,2,30547166,30545462,1704
29197081,1772.27,1701.48,1776,2.75776397515528,0.958465607034888,0.910140307145876,0.961038961038962,1460,0.936245,0,2,30548942,30547166,1776
29218981,1533.48,1485.59,1536,2.38509316770186,0.829325012033076,0.794658379112797,0.831168831168832,1460,0.77591,0,2,30570758,30569222,1536
29224821,1679.93,1678.67,1680,2.60869565217391,0.908526989243241,0.897938988055438,0.90909090909091,1460,0.914823,0,2,30577382,30575702,1680
29226281,1771.2,1679.93,1776,2.75776397515528,0.9578869377579,0.898612975870166,0.961038961038962,1460,0.947929,0,2,30579158,30577382,1776
29240881,1556.39,1487.75,1560,2.42236024844721,0.841715024309518,0.795813786795188,0.844155844155845,1460,0.757786,0,2,30594134,30592574,1560
29245261,1656.9,1673.99,1656,2.57142857142857,0.896072079477792,0.89543560474359,0.896103896103898,1460,0.906018,0,2,30599030,30597374,1656
29249641,1819.31,1730.1,1824,2.83229813664596,0.983905422726019,0.92544945893756,0.987012987012989,1460,0.925345,0,2,30604358,30602534,1824
29262781,1487.3,1474.02,1488,2.31055900621118,0.804350295013169,0.788469459258506,0.805194805194806,1460,0.756423,0,2,30619478,30617990,1488
29264241,1556.37,1487.3,1560,2.42236024844721,0.84170420806135,0.795573076861356,0.844155844155845,1460,0.788569,0,2,30621038,30619478,1560
29268621,1678.67,1653.47,1680,2.60869565217391,0.907845565608657,0.884459231760873,0.90909090909091,1460,0.910868,0,2,30625982,30624302,1680
29270081,1771.13,1678.67,1776,2.75776397515528,0.957849080889312,0.897938988055438,0.961038961038962,1460,0.922347,0,2,30627758,30625982,1776
29283221,1512.98,1531.56,1512,2.34782608695652,0.818238357660878,0.819248236131096,0.81818181818182,1460,0.779675,0,2,30642446,30640934,1512
29289061,1702.62,1676.39,1704,2.64596273291925,0.920798022789835,0.896719391057359,0.922077922077923,1460,0.930184,0,2,30649046,30647342,1704
29300741,739.551,655.018,744,1.15527950310559,0.399958357444553,0.350376309863223,0.402597402597403,1460,0.0723125,0,1,30659390,30658646,744
29305121,863.585,855.709,864,1.3416149068323,0.467037483708026,0.457728126153402,0.467532467532468,1460,0.230468,0,1,30661814,30660950,864
29308041,891.359,955.179,888,1.37888198757764,0.482058007538925,0.510935719749448,0.480519480519481,1460,0.261275,0,1,30663662,30662774,888
29313881,1080.96,1099.13,1080,1.67701863354037,0.584596580983954,0.587936687938293,0.584415584415585,1460,0.402833,0,1,30667838,30666758,1080
29327021,1534.73,1510.56,1536,2.38509316770186,0.830001027543576,0.808015105885625,0.831168831168832,1460,0.767084,0,2,30680078,30678542,1536
29331401,1701.41,1652.28,1704,2.64596273291925,0.920143639775671,0.88382268771363,0.922077922077923,1460,0.926293,0,2,30685022,30683318,1704
29332861,1795.07,1701.41,1800,2.79503105590062,0.970796129946406,0.910102863378391,0.974025974025976,1460,0.946517,0,2,30686822,30685022,1800
29347461,1533.47,1485.43,1536,2.38509316770186,0.829319603908992,0.794572793358546,0.831168831168832,1460,0.776393,0,2,30702614,30701078,1536
29348921,1604.27,1533.47,1608,2.49689440993789,0.867609122423705,0.82026991607247,0.870129870129871,1460,0.796557,0,2,30704222,30702614,1608
29354761,1726.73,1702.62,1728,2.6832298136646,0.933837009956356,0.910750105644915,0.935064935064937,1460,0.94564,0,2,30710942,30709214,1728
29362061,1588.88,1681.61,1584,2.45962732919255,0.859286019458431,0.899511626289804,0.857142857142858,1460,0.782186,0,2,30719606,30718022,1584
29378121,1022.24,1292.7,1008,1.56521739130435,0.552840076362712,0.691479403253329,0.545454545454546,1460,0.403849,0,1,30737078,30736070,1008
29394181,1557.47,1509.47,1560,2.42236024844721,0.84229910171059,0.807432052934789,0.844155844155845,1460,0.783198,0,2,30751502,30749942,1560
29400021,1726.67,1701.47,1728,2.6832298136646,0.933804561211853,0.910134958036235,0.935064935064937,1460,0.93853,0,2,30758198,30756470,1728
29408781,1494.37,1615.44,1488,2.31055900621118,0.808173838740556,0.86411656779729,0.805194805194806,1460,0.759543,0,2,30768518,30767030,1488
