#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
4872901,301.009,316.08,864,7782,,0.90428,0,2,502337,501473,864
4874361,300.383,276.57,1160,7782,,0.906852,0,2,502633,501473,1160
4877281,290.335,300.499,912,8055,,0.911166,0,2,502853,501941,912
4880201,296.043,312.436,852,8055,,0.92005,0,2,503189,502337,852
4881661,318.538,310.382,1032,8319,,0.924045,0,2,503665,502633,1032
4884581,286.721,299.084,876,8319,,0.92464,0,2,503729,502853,876
4887501,312.381,303.699,1032,8575,,0.893176,0,2,504221,503189,1032
4890421,306.333,325.236,820,8575,,0.874859,0,2,504485,503665,820
4891881,294.541,292.582,968,8823,,0.844373,0,2,504697,503729,968
4894801,274.724,317.509,612,8823,,0.816936,0,2,504833,504221,612
4897721,280.883,310.82,672,9064,,0.788242,0,2,505157,504485,672
4900641,260.773,271.968,792,9064,,0.770418,0,2,505277,504485,792
4903561,246.176,281.472,588,9299,,0.760376,0,2,505421,504833,588
4906481,252.904,286.788,564,9299,,0.749338,0,2,505721,505157,564
4909401,242.291,265.939,612,9528,,0.745405,0,2,505889,505277,612
4912321,234.505,250.697,648,9528,,0.745864,0,2,506069,505421,648
4915241,241.192,256.86,636,9751,,0.750278,0,2,506357,505721,636
4918161,236.543,245.752,672,9751,,0.74825,0,2,506561,505889,672
4921081,232.475,237.533,696,9969,,0.762425,0,2,506765,506069,696
4924001,242.416,243.842,720,9969,,0.785182,0,2,507077,506357,720
4926921,233.114,238.861,684,10182,,0.806664,0,2,507245,506561,684
4929841,241.474,234.504,780,10182,,0.817998,0,2,507545,506765,780
4932761,257.79,244.191,840,10391,,0.836198,0,2,507917,507077,840
4935681,251.066,234.667,876,10391,,0.852578,0,2,508121,507245,876
4938601,248.183,242.834,804,10596,,0.86732,0,2,508349,507545,804
4940061,243.66,212.479,1016,10596,,0.880588,0,2,508561,507545,1016
4942981,249.703,232.419,936,10596,,0.88753,0,2,508853,507917,936
4944441,252.99,228.867,1008,8760,,0.897777,0,2,509129,508121,1008
4944441,233.366,200.259,1104,8760,,0.907999,0,2,509225,508121,1104
4944441,228.195,175.226,1296,8760,,0.917199,0,2,509417,508121,1296
4944441,234.171,153.323,1572,7300,,0.925479,0,2,509693,508121,1572
4944441,237.9,134.158,1836,6570,,0.932931,0,2,509957,508121,1836
4944441,221.662,117.388,1944,5840,,0.926638,0,2,510065,508121,1944
4954661,226.954,264.714,912,1460,,0.924974,0,2,510329,509417,912
4954661,257.085,231.625,1380,2920,,0.931477,0,2,510797,509417,1380
4954661,233.949,202.672,1452,2920,,0.935329,0,2,510869,509417,1452
4954661,209.206,177.338,1488,2920,,0.934796,0,2,510905,509417,1488
4959041,210.055,269.171,792,2920,,0.938317,0,2,511121,510329,792
4959041,185.298,235.524,804,2920,,0.943485,0,2,511133,510329,804
4961961,264.136,305.084,828,2920,,0.949136,0,2,511949,511121,828
4964881,343.619,370.448,900,4866,,0.948223,0,2,512849,511949,900
4980941,361.37,365.262,1008,7074,,0.947388,0,2,515881,514873,1008
4986781,355.09,356.83,984,7375,,0.943836,0,2,516865,515881,984
4989701,333.704,348.226,880,7664,,0.946452,0,2,517049,516169,880
4999921,305.464,304.662,960,8210,,0.945847,0,2,518129,517169,960
5024741,287.826,285.585,972,7300,,0.946125,0,2,521405,520433,972
5024741,269.848,249.887,1116,7300,,0.943512,0,2,521549,520433,1116
5024741,251.117,218.651,1236,7300,,0.944161,0,2,521669,520433,1236
5024741,275.227,191.319,1680,5840,,0.930745,0,2,522113,520433,1680
5024741,242.324,167.405,1692,5475,,0.91667,0,2,522125,520433,1692
5024741,239.033,146.479,1908,4380,,0.908003,0,2,522341,520433,1908
5034961,225.654,282.669,804,4380,,0.896203,0,2,522473,521669,804
5036421,267.447,304.335,908,5475,,0.867583,0,2,523033,522125,908
5039341,252.516,293.294,840,5475,,0.847824,0,2,523181,522341,840
5042261,300.452,343.132,784,5864,,0.846042,0,2,523817,523033,784
5045181,265.895,318.74,660,6227,,0.846438,0,2,523841,523181,660
5048101,322.658,358.398,744,6569,,0.860794,0,2,524561,523817,744
5051021,286.826,316.598,756,6893,,0.873715,0,2,524597,523841,756
5053941,351.473,367.023,840,7202,,0.886343,0,2,525401,524561,840
5056861,313.539,325.645,852,7497,,0.897709,0,2,525449,524597,852
5059781,385.346,385.44,936,7781,,0.907938,0,2,526337,525401,936
5059781,350.678,337.26,1044,7781,,0.917144,0,2,526445,525401,1044
5059781,329.343,295.102,1224,7781,,0.92543,0,2,526625,525401,1224
5059781,360.175,258.215,1800,7781,,0.932887,0,2,527201,525401,1800
5059781,319.654,225.938,1836,5840,,0.939598,0,2,527237,525401,1836
5059781,293.197,197.695,1944,5475,,0.945638,0,2,527345,525401,1944
5059781,276.047,172.984,2100,1460,,0.938074,0,2,527501,525401,2100
5070001,303.041,376.361,792,1460,,0.940267,0,2,527993,527201,792
5071461,304.161,347.316,960,3650,,0.94624,0,2,528305,527345,960
5074381,314.186,342.549,1028,4234,,0.949309,0,2,529333,528305,1028
5084601,426.354,438.146,1040,6333,,0.936068,0,2,532021,530981,1040
5084601,373.559,383.378,1044,6333,,0.910461,0,2,532025,530981,1044
5084601,352.365,335.456,1248,6333,,0.893415,0,2,532229,530981,1248
5084601,372.819,293.524,1764,6333,,0.883073,0,2,532745,530981,1764
5084601,327.717,256.833,1776,4380,,0.873766,0,2,532757,530981,1776
5084601,309.252,224.729,1956,2920,,0.861389,0,2,532937,530981,1956
5093361,335.096,417.138,708,2920,,0.87225,0,2,533453,532745,708
5094821,339.209,388.996,884,2920,,0.880025,0,2,533821,532937,884
5096281,377.808,404.871,1016,3650,,0.865023,0,2,534469,533453,1016
5097741,375.582,400.262,1008,4234,,0.861521,0,2,534829,533821,1008
5099201,393.134,431.23,876,4737,,0.872368,0,2,535345,534469,876
5102121,372.992,422.326,748,5186,,0.882132,0,2,535577,534829,748
5103581,424.868,434.035,1020,5597,,0.893918,0,2,536365,535345,1020
5106501,376.76,408.781,828,5977,,0.904527,0,2,536405,535577,828
5107961,440.665,456.183,928,6333,,0.913074,0,2,537293,536365,928
5107961,406.582,399.16,1096,6333,,0.921767,0,2,537461,536365,1096
5107961,444.259,349.265,1804,1460,,0.92959,0,2,538169,536365,1804
5107961,400.727,305.607,1900,1460,,0.933631,0,2,538265,536365,1900
5107961,356.636,267.406,1948,1460,,0.940268,0,2,538313,536365,1948
5116721,342.056,408.48,792,1460,,0.930241,0,2,538553,537761,792
5118181,420.299,456.42,968,1460,,0.900217,0,2,539521,538553,968
5121101,446.262,520.368,628,2920,,0.889195,0,2,540149,539521,628
5124021,480.479,533.822,720,3650,,0.883276,0,2,540869,540149,720
5126941,513.419,557.094,744,4234,,0.873948,0,2,541613,540869,744
5129861,539.242,580.457,720,4737,,0.883553,0,2,542333,541613,720
5131321,498.337,507.9,932,5186,,0.895198,0,2,542545,541613,932
5134241,513.045,534.413,828,5597,,0.905678,0,2,543161,542333,828
5135701,500.914,494.111,1032,5977,,0.91511,0,2,543577,542545,1032
5138621,500.3,509.347,912,6333,,0.923599,0,2,544073,543161,912
5140081,470.262,445.679,1172,6333,,0.931239,0,2,544333,543161,1172
5141541,445.979,441.969,1032,6669,,0.938115,0,2,544609,543577,1032
5144461,446.232,448.723,984,6669,,0.933304,0,2,545057,544073,984
5147381,439.953,425.132,1120,6988,,0.920974,0,2,545453,544333,1120
5150301,437.459,462.491,816,7293,,0.917876,0,2,545873,545057,816
5153221,423.277,454.18,744,7585,,0.899089,0,2,546197,545453,744
5156141,427.367,449.907,780,7866,,0.89418,0,2,546653,545873,780
5157601,400.446,393.669,992,7866,,0.889762,0,2,546865,545873,992
5160521,352.39,384.96,684,8136,,0.885786,0,2,546881,546197,684
5163441,374.342,393.84,756,8136,,0.890207,0,2,547409,546653,756
5166361,354.549,371.11,760,8397,,0.892186,0,2,547625,546865,760
5167821,336.73,326.721,956,8397,,0.901968,0,2,547837,546881,956
5170741,341.639,351.881,804,8650,,0.910771,0,2,548213,547409,804
5173661,324.434,334.896,792,8650,,0.919694,0,2,548417,547625,792
5175121,340.38,319.534,1032,8896,,0.927724,0,2,548869,547837,1032
5178041,320.832,326.592,840,8896,,0.931952,0,2,549053,548213,840
5179501,316.728,311.268,924,9135,,0.929757,0,2,549341,548417,924
5179501,313.137,272.36,1212,9135,,0.936781,0,2,549629,548417,1212
5179501,308.495,238.315,1488,9135,,0.943103,0,2,549905,548417,1488
5179501,271.433,208.525,1500,7300,,0.948793,0,2,549917,548417,1500
5191181,236.74,308.234,756,1460,,0.931303,0,2,550661,549905,756
5191181,264.148,269.705,1212,1460,,0.933173,0,2,551117,549905,1212
5192641,289.129,330.491,920,1460,,0.926855,0,2,551581,550661,920
5195561,349.488,404.18,772,2920,,0.91517,0,2,552353,551581,772
5198481,397.302,450.158,732,3650,,0.906653,0,2,553085,552353,732
5201401,440.639,485.388,744,4234,,0.910988,0,2,553829,553085,744
5204321,487.559,517.714,816,4737,,0.919889,0,2,554645,553829,816
5205781,453.114,453,1028,5186,,0.9279,0,2,554857,553829,1028
5208701,476.475,498.375,852,5597,,0.93511,0,2,555497,554645,852
5210161,462.916,462.578,1008,5977,,0.941599,0,2,555865,554857,1008
5213081,468.551,484.756,876,6333,,0.947439,0,2,556373,555497,876
5216001,425.422,417.141,1068,6669,,0.944426,0,2,556933,555865,1068
5218921,419.244,428.499,936,6669,,0.927983,0,2,557309,556373,936
5220381,415.839,401.436,1116,6988,,0.920185,0,2,557701,556585,1116
5221841,395.359,394.757,1020,6988,,0.899166,0,2,557953,556933,1020
5224761,358.439,392.412,744,7293,,0.88625,0,2,558053,557309,744
5227681,384.134,392.361,916,7293,,0.874625,0,2,558617,557701,916
5230601,354.117,387.316,708,7585,,0.880162,0,2,558761,558053,708
5233521,380.353,409.401,708,7866,,0.885146,0,2,559325,558617,708
5234981,359.309,358.226,920,7866,,0.896631,0,2,559537,558617,920
5237901,317.895,331.448,804,8136,,0.906968,0,2,559565,558761,804
5240821,348.658,360.517,804,8136,,0.916271,0,2,560129,559325,804
5243741,339.576,341.952,868,8397,,0.924644,0,2,560405,559537,868
5245201,329.629,302.708,1100,8397,,0.93218,0,2,560665,559565,1100
5248121,332.425,335.37,888,8650,,0.938962,0,2,561017,560129,888
5251041,335.872,327.948,972,8650,,0.938066,0,2,561377,560405,972
5252501,339.888,319.455,1080,8896,,0.944259,0,2,561745,560665,1080
5255421,315.902,323.523,876,8896,,0.949833,0,2,561893,561017,876
5259801,301.175,287.072,1028,9135,,0.939365,0,2,562405,561377,1028
5262721,301.528,297.188,964,9135,,0.916428,0,2,562709,561745,964
5265641,302.837,278.54,1128,7300,,0.915786,0,2,563021,561893,1128
5268561,278.483,281.222,936,7300,,0.909207,0,2,563129,562193,936
5270021,304.672,310.569,908,7592,,0.885286,0,2,563617,562709,908
5272941,291.088,310.748,792,7592,,0.871758,0,2,563813,563021,792
5275861,263.702,285.405,756,7872,,0.859582,0,2,563885,563129,756
5277321,302.239,310.729,840,7872,,0.862624,0,2,564457,563617,840
5280241,270.959,296.388,696,8142,,0.869361,0,2,564509,563813,696
5283161,246.09,268.34,696,8142,,0.873425,0,2,564581,563885,696
5286081,305.328,306.297,844,8403,,0.869083,0,2,565301,564457,844
5289001,274.662,274.51,852,8403,,0.865174,0,2,565361,564509,852
5290461,266.83,249.196,992,8656,,0.869657,0,2,565573,564581,992
5293381,292.476,308.047,744,8656,,0.879691,0,2,566045,565301,744
5296301,263.416,277.041,744,8902,,0.890722,0,2,566105,565361,744
5297761,286.989,268.911,984,8902,,0.90165,0,2,566557,565573,984
5300681,290.616,294.297,828,9141,,0.911485,0,2,566873,566045,828
5303601,261.789,257.51,888,9141,,0.915336,0,2,566933,566045,888
5305061,255.565,232.821,1040,9141,,0.907803,0,2,567145,566105,1040
5306521,270.119,260.218,960,7300,,0.917023,0,2,567517,566557,960
5309441,259.355,267.191,828,7300,,0.92532,0,2,567701,566873,828
5312361,232.935,241.292,816,7300,,0.932788,0,2,567749,566933,816
5315281,301.318,284.131,1012,7300,,0.927509,0,2,568529,567517,1012
5315281,284.654,248.614,1180,7300,,0.911758,0,2,568697,567517,1180
5315281,267.072,217.538,1324,7300,,0.910583,0,2,568841,567517,1324
5315281,292.188,190.345,1792,7300,,0.896524,0,2,569309,567517,1792
5315281,257.164,166.552,1804,5840,,0.883872,0,2,569321,567517,1804
5315281,237.019,145.733,1900,5475,,0.876485,0,2,569417,567517,1900
5315281,232.891,127.517,2104,4380,,0.865836,0,2,569621,567517,2104
5325501,251.78,335.577,696,1460,,0.856253,0,2,570005,569309,696
5328421,259.308,307.13,900,3650,,0.865627,0,2,570317,569417,900
5328421,253.894,268.739,1116,3650,,0.878065,0,2,570533,569417,1116
5328421,243.157,235.146,1284,3650,,0.877258,0,2,570701,569417,1284
5328421,214.263,205.753,1296,3650,,0.876532,0,2,570713,569417,1296
5331341,239.98,292.534,816,3650,,0.873879,0,2,571133,570317,816
5334261,304.482,357.967,756,3650,,0.886491,0,2,571889,571133,756
5337181,384.922,407.721,948,4234,,0.890842,0,2,572837,571889,948
5340101,440.307,475.256,828,4737,,0.901758,0,2,573665,572837,828
5341561,411.768,415.849,1040,5186,,0.896582,0,2,573877,572837,1040
5344481,434.297,467.368,804,5597,,0.887924,0,2,574469,573665,804
5345941,427.51,435.447,972,5977,,0.874131,0,2,574849,573877,972
5348861,418.071,455.016,732,6333,,0.871718,0,2,575201,574469,732
5350321,392.313,398.139,944,6333,,0.861546,0,2,575413,574469,944
5351781,383.773,395.872,888,6669,,0.860392,0,2,575737,574849,888
5354701,363.302,390.388,756,6669,,0.857353,0,2,575957,575201,756
5356161,362.389,368.089,900,6988,,0.852617,0,2,576313,575413,900
5357621,363.59,362.578,948,6988,,0.862356,0,2,576685,575737,948
5360541,320.142,344.756,744,7293,,0.87112,0,2,576701,575957,744
5362001,347.124,346.161,924,7293,,0.884008,0,2,577237,576313,924
5364921,337.233,349.391,820,7585,,0.895607,0,2,577505,576685,820
5366381,321.579,307.717,1016,7585,,0.906047,0,2,577717,576701,1016
5369301,340.382,336.253,952,7866,,0.906442,0,2,578189,577237,952
5372221,333.834,327.721,972,7866,,0.915798,0,2,578477,577505,972
5373681,326.105,313.256,1032,8136,,0.924218,0,2,578749,577717,1032
5376601,318.842,333.099,828,8136,,0.931796,0,2,579017,578189,828
5379521,331.487,327.462,960,8397,,0.916616,0,2,579437,578477,960
5382441,333.551,320.529,1036,8397,,0.924955,0,2,579785,578749,1036
5383901,327.357,313.963,1052,8650,,0.932459,0,2,580069,579017,1052
5386821,300.437,327.217,744,8650,,0.939214,0,2,580181,579437,744
5389741,325.883,329.815,900,8896,,0.942292,0,2,580685,579785,900
5392661,327.147,324.088,952,8896,,0.948063,0,2,581021,580069,952
5410181,270.805,185.229,1668,7300,,0.945195,0,2,583541,581873,1668
5410181,259.455,162.076,1848,5840,,0.928676,0,2,583721,581873,1848
5410181,248.023,141.816,2016,1460,,0.918808,0,2,583889,581873,2016
5417481,233.52,283.089,876,1460,,0.919927,0,2,584021,583145,876
5417481,273.33,247.703,1428,3650,,0.918935,0,2,584573,583145,1428
5421861,269.164,326.24,792,3650,,0.899041,0,2,584813,584021,792
5423321,262.018,285.46,1004,3650,,0.882137,0,2,585025,584021,1004
5424781,311.766,348.778,872,4234,,0.866923,0,2,585685,584813,872
5426241,302.795,331.68,900,4737,,0.855231,0,2,585925,585025,900
5429161,320.946,372.72,688,5186,,0.842708,0,2,586373,585685,688
5430621,335.828,356.13,888,5597,,0.855437,0,2,586813,585925,888
5433541,324.349,367.614,684,5977,,0.866893,0,2,587057,586373,684
5436461,358.806,376.662,844,6333,,0.879204,0,2,587657,586813,844
5439381,342.455,360.079,828,6669,,0.891284,0,2,587885,587057,828
5442301,376.148,390.07,840,6988,,0.902155,0,2,588497,587657,840
5445221,369.629,369.811,936,7293,,0.90794,0,2,588821,587885,936
5448141,395.426,400.085,900,7585,,0.917146,0,2,589397,588497,900
5451061,378.998,390.574,840,7866,,0.925431,0,2,589661,588821,840
5452521,359.623,341.752,1064,7866,,0.921888,0,2,589885,588821,1064
5455441,375.17,371.033,972,8136,,0.908699,0,2,590369,589397,972
5458361,350.774,357.654,888,8136,,0.898829,0,2,590549,589661,888
5459821,345.427,340.947,972,8397,,0.883946,0,2,590857,589885,972
5462741,331.249,358.829,720,8397,,0.876552,0,2,591089,590369,720
5465661,313.843,336.475,732,8650,,0.873897,0,2,591281,590549,732
5467121,332.612,332.916,888,8650,,0.886507,0,2,591745,590857,888
5470041,300.536,320.301,732,8896,,0.896856,0,2,591821,591089,732
5472961,289.969,304.264,756,8896,,0.907171,0,2,592037,591281,756
5475881,327.223,324.231,880,9135,,0.908454,0,2,592625,591745,880
5478801,292.32,293.202,852,9135,,0.908608,0,2,592673,591821,852
5481721,290.28,283.552,912,9368,,0.915747,0,2,592949,592037,912
5484641,318.495,321.608,840,9368,,0.924173,0,2,593465,592625,840
5487561,283.183,287.407,828,9595,,0.931755,0,2,593501,592673,828
5490481,285.285,285.981,852,9595,,0.93858,0,2,593801,592949,852
5493401,318.624,314.733,888,9817,,0.944722,0,2,594353,593465,888
5493401,218.827,123.594,1980,1460,,0.936782,0,2,595445,593465,1980
5505081,207.974,256.645,924,1460,,0.918103,0,2,595577,594653,924
5505081,246.477,224.565,1440,1460,,0.895293,0,2,596093,594653,1440
5506541,267.667,311.994,932,1460,,0.878764,0,2,596509,595577,932
5509461,320.209,389.495,688,2920,,0.875887,0,2,597197,596509,688
5512381,374.683,426.808,756,3650,,0.879299,0,2,597953,597197,756
5515301,426.848,467.957,792,4234,,0.891369,0,2,598745,597953,792
5516761,484.492,508.462,888,4737,,0.902232,0,2,599633,598745,888
5516761,530.43,444.904,1740,1460,,0.902009,0,2,600485,598745,1740
5521141,488.126,526.041,838,1460,,0.874808,0,2,600677,599839,838
5524061,511.111,565.036,672,3650,,0.870327,0,2,601349,600677,672
5526981,540.222,578.407,744,4234,,0.862294,0,2,602093,601349,744
5529901,562.694,599.106,720,4737,,0.871065,0,2,602813,602093,720
5531361,518.857,524.218,932,5186,,0.882958,0,2,603025,602093,932
5534281,529.5,548.69,816,5597,,0.894663,0,2,603629,602813,816
5535741,518.313,506.604,1044,5977,,0.905196,0,2,604069,603025,1044
5538661,511.024,518.779,900,6333,,0.914677,0,2,604529,603629,900
5540121,496.146,453.931,1292,6333,,0.907209,0,2,604921,603629,1292
5541581,471.627,452.19,1152,6669,,0.916488,0,2,605221,604069,1152
5544501,441.674,453.166,924,6669,,0.924839,0,2,605453,604529,924
5545961,442.965,445.52,984,6988,,0.913355,0,2,605905,604921,984
5548881,428.594,427.33,1012,6988,,0.91902,0,2,606233,605221,1012
5550341,412.02,402.914,1076,7293,,0.922118,0,2,606529,605453,1076
5551801,402.517,409.05,960,7293,,0.922906,0,2,606865,605905,960
5554721,376.703,398.919,828,7585,,0.918616,0,2,607061,606233,828
5556181,389.115,386.054,1008,7585,,0.897754,0,2,607537,606529,1008
5559101,357.476,379.797,808,7866,,0.886979,0,2,607673,606865,808
5562021,333.791,356.822,780,7866,,0.889281,0,2,607841,607061,780
5564941,359.567,371.72,844,8136,,0.897353,0,2,608381,607537,844
5566401,341.121,342.255,920,8136,,0.904617,0,2,608593,607673,920
5569321,303.481,320.473,792,8397,,0.907156,0,2,608633,607841,792
5572241,337.546,347.914,828,8397,,0.91644,0,2,609209,608381,828
5575161,322.353,330.924,832,8650,,0.924796,0,2,609425,608593,832
5576621,308.559,294.559,1004,8650,,0.932316,0,2,609637,608633,1004
5579541,331.989,329.739,924,8896,,0.939085,0,2,610133,609209,924
5582461,311.49,315.522,876,8896,,0.945176,0,2,610301,609425,876
5614581,325.057,321.487,984,10246,,0.942024,0,2,613949,612965,984
5617501,320.425,309.801,1044,10246,,0.934822,0,2,614237,613193,1044
5620421,310.372,332.576,792,10454,,0.94134,0,2,614477,613685,792
5621881,298.075,291.004,1004,10454,,0.947206,0,2,614689,613685,1004
5627721,267.464,287.675,768,8760,,0.945237,0,2,615005,614237,768
5658381,307.125,297.997,984,8403,,0.947023,0,2,618733,617749,984
5702181,311.972,314.102,916,8403,,0.929834,0,2,623753,622837,916
5703641,300.976,287.339,1040,8656,,0.913851,0,2,623977,622937,1040
5706561,281.854,302.422,780,8656,,0.895466,0,2,624125,623345,780
5709481,285.622,315.619,684,8902,,0.896919,0,2,624437,623753,684
5712401,294.919,304.167,820,8902,,0.898227,0,2,624797,623977,820
5715321,261.054,284.646,696,9141,,0.899404,0,2,624821,624125,696
5718241,279.423,288.065,792,9141,,0.909464,0,2,625229,624437,792
5721161,289.495,297.057,792,9374,,0.918518,0,2,625589,624797,792
5724081,256.308,262.925,792,9374,,0.926666,0,2,625613,624821,792
5727001,297.769,281.059,972,9601,,0.928999,0,2,626201,625229,972
5728461,298.048,290.927,912,9601,,0.936099,0,2,626501,625589,912
5728461,274.292,254.561,1020,9601,,0.942489,0,2,626609,625589,1020
5728461,291.006,222.741,1428,9601,,0.94824,0,2,627017,625589,1428
5728461,264.614,170.536,1764,5840,,0.931075,0,2,627353,625589,1764
5728461,254.037,149.219,1944,1460,,0.909967,0,2,627533,625589,1944
5737221,255.282,309.067,780,1460,,0.905971,0,2,627797,627017,780
5737221,254.872,270.433,1032,2920,,0.900374,0,2,628049,627017,1032
